spec,seed,commit,train_loss,validation_loss,train_accuracy,validation_accuracy
p16_v48_cell_weighted,1111222233334444,200,1.052263618,1.061045527,0.458333,0.458333
p16_v48_cell_weighted,1111222233334444,250,1.032698274,1.044270635,0.468750,0.437500
p16_v48_cell_weighted,1111222233334444,300,1.013761878,1.026478052,0.489583,0.458333
p16_v48_cell_weighted,1111222233334444,350,0.998977602,1.008854508,0.510417,0.458333
p16_v48_cell_weighted,1111222233334444,400,0.981859863,0.993445337,0.510417,0.458333
p16_v48_cell_weighted,1111222233334444,450,0.966062546,0.970325530,0.531250,0.500000
p16_v48_cell_weighted,1111222233334444,500,0.947925568,0.956424952,0.520833,0.458333
p16_v48_cell_weighted,1111222233334444,550,0.930454433,0.939675331,0.520833,0.416667
p16_v48_cell_weighted,1111222233334444,600,0.911613405,0.919423342,0.520833,0.458333
p16_v48_cell_weighted,1111222233334444,650,0.892039478,0.892334759,0.593750,0.562500
p16_v48_cell_weighted,1111222233334444,700,0.871552289,0.876832902,0.604167,0.500000
p16_v48_cell_weighted,1111222233334444,750,0.848733604,0.848832667,0.708333,0.645833
p16_v48_cell_weighted,1111222233334444,800,0.824297249,0.822357118,0.718750,0.687500
p16_v48_cell_weighted,1111222233334444,850,0.792382002,0.797134101,0.729167,0.687500
p16_v48_cell_weighted,1111222233334444,900,0.760329247,0.770109117,0.791667,0.708333
p16_v48_cell_weighted,1111222233334444,950,0.739540040,0.747093499,0.770833,0.687500
p16_v48_cell_weighted,1111222233334444,1000,0.708261907,0.721959352,0.781250,0.750000
p16_v48_cell_weighted,1111222233334444,1050,0.683310091,0.703952551,0.760417,0.791667
p16_v48_cell_weighted,1111222233334444,1100,0.661698997,0.681493104,0.802083,0.770833
p16_v48_cell_weighted,1111222233334444,1150,0.646713018,0.672444880,0.812500,0.750000
p16_v48_cell_weighted,1111222233334444,1200,0.628669143,0.647387743,0.781250,0.770833
p16_v48_cell_weighted,1111222233334444,1250,0.603255749,0.637458682,0.791667,0.812500
p16_v48_cell_weighted,1111222233334444,1300,0.589766145,0.635266840,0.833333,0.729167
p16_v48_cell_weighted,1111222233334444,1350,0.572876871,0.621237099,0.802083,0.791667
p16_v48_cell_weighted,1111222233334444,1400,0.555056274,0.608015716,0.812500,0.770833
p16_v48_cell_weighted,1111222233334444,1450,0.536716998,0.587531924,0.812500,0.770833
p16_v48_cell_weighted,1111222233334444,1500,0.518160403,0.566090763,0.822917,0.833333
p16_v48_cell_weighted,1111222233334444,1550,0.513178885,0.568466544,0.822917,0.770833
p16_v48_cell_weighted,1111222233334444,1600,0.504214585,0.559015214,0.802083,0.791667
p16_v48_cell_weighted,1111222233334444,1650,0.492587179,0.549421251,0.822917,0.833333
p16_v48_cell_weighted,1111222233334444,1700,0.483028799,0.547854543,0.843750,0.791667
p16_v48_cell_weighted,1111222233334444,1750,0.480586648,0.540565133,0.802083,0.770833
p16_v48_cell_weighted,1111222233334444,1800,0.473150611,0.529709160,0.822917,0.791667
p16_v48_cell_weighted,1111222233334444,1850,0.464752585,0.535072386,0.822917,0.812500
p16_v48_cell_weighted,1111222233334444,1900,0.458088875,0.528817236,0.833333,0.791667
p16_v48_cell_weighted,1111222233334444,1950,0.451104641,0.522463143,0.822917,0.791667
p16_v48_cell_weighted,1111222233334444,2000,0.441486984,0.519324541,0.854167,0.833333
p16_v48_cell_weighted,1111222233334444,2050,0.434247643,0.522064328,0.875000,0.833333
p16_v48_cell_weighted,1111222233334444,2100,0.425926685,0.507729709,0.864583,0.854167
p16_v48_cell_weighted,1111222233334444,2150,0.417395562,0.504147947,0.875000,0.833333
p16_v48_cell_weighted,1111222233334444,2200,0.416929722,0.497945756,0.822917,0.770833
p16_v48_cell_weighted,1111222233334444,2250,0.403598994,0.490605563,0.885417,0.854167
p16_v48_cell_weighted,1111222233334444,2300,0.405807346,0.500823617,0.864583,0.812500
p16_v48_cell_weighted,1111222233334444,2350,0.392096043,0.482669324,0.895833,0.875000
p16_v48_cell_weighted,1111222233334444,2400,0.389710873,0.479115844,0.864583,0.875000
p16_v48_cell_weighted,1111222233334444,2450,0.379265308,0.464330077,0.843750,0.875000
p16_v48_cell_weighted,1111222233334444,2500,0.377635151,0.462250233,0.895833,0.833333
p16_v48_cell_weighted,1111222233334444,2550,0.369079232,0.462502688,0.895833,0.854167
p16_v48_cell_weighted,1111222233334444,2600,0.365542620,0.472016960,0.916667,0.875000
p16_v48_cell_weighted,1111222233334444,2650,0.358937889,0.460521817,0.895833,0.833333
p16_v48_cell_weighted,1111222233334444,2700,0.352839321,0.460758060,0.895833,0.854167
p16_v48_cell_weighted,1111222233334444,2750,0.350477606,0.456533581,0.875000,0.854167
p16_v48_cell_weighted,1111222233334444,2800,0.344774842,0.449307203,0.906250,0.854167
p16_v48_cell_weighted,1111222233334444,2850,0.341720372,0.450230241,0.927083,0.854167
p16_v48_cell_weighted,1111222233334444,2900,0.340774864,0.444029123,0.885417,0.916667
p16_v48_cell_weighted,1111222233334444,2950,0.331525832,0.428788304,0.906250,0.854167
p16_v48_cell_weighted,1111222233334444,3000,0.326921284,0.425741106,0.895833,0.875000
p16_v48_cell_weighted,1111222233334444,3050,0.321167111,0.424435735,0.895833,0.875000
p16_v48_cell_weighted,1111222233334444,3100,0.316631764,0.430758476,0.927083,0.895833
p16_v48_cell_weighted,1111222233334444,3150,0.314216107,0.434165984,0.906250,0.875000
p16_v48_cell_weighted,1111222233334444,3200,0.312621921,0.418930531,0.916667,0.895833
p16_v48_cell_weighted,1111222233334444,3250,0.306588590,0.420007944,0.916667,0.854167
p16_v48_cell_weighted,1111222233334444,3300,0.306390971,0.416694313,0.927083,0.875000
p16_v48_cell_weighted,1111222233334444,3350,0.299905807,0.413311601,0.906250,0.875000
p16_v48_cell_weighted,1111222233334444,3400,0.301789194,0.414834827,0.937500,0.875000
p16_v48_cell_weighted,1111222233334444,3450,0.305089206,0.423567742,0.927083,0.937500
p16_v48_cell_weighted,1111222233334444,3500,0.292655885,0.414762944,0.906250,0.895833
p16_v48_cell_weighted,1111222233334444,3550,0.289671242,0.417706043,0.906250,0.854167
p16_v48_cell_weighted,1111222233334444,3600,0.287160635,0.423518032,0.927083,0.854167
p16_v48_cell_weighted,1111222233334444,3650,0.280758470,0.403052956,0.927083,0.875000
p16_v48_cell_weighted,1111222233334444,3700,0.283692777,0.410130948,0.927083,0.854167
p16_v48_cell_weighted,1111222233334444,3750,0.277756214,0.399052262,0.916667,0.895833
p16_v48_cell_weighted,1111222233334444,3800,0.280824691,0.402719527,0.927083,0.895833
p16_v48_cell_weighted,1111222233334444,3850,0.276276976,0.399893552,0.916667,0.875000
p16_v48_cell_weighted,1111222233334444,3900,0.274370253,0.406404018,0.916667,0.875000
p16_v48_cell_weighted,1111222233334444,3950,0.267022520,0.397080928,0.927083,0.895833
p16_v48_cell_weighted,1111222233334444,4000,0.264707595,0.399288416,0.937500,0.875000
p16_v48_cell_weighted,1111222233334444,4050,0.263455242,0.395959973,0.927083,0.895833
p16_v48_cell_weighted,1111222233334444,4100,0.258863419,0.406496435,0.927083,0.895833
p16_v48_cell_weighted,1111222233334444,4150,0.258836746,0.398805946,0.937500,0.875000
p16_v48_cell_weighted,1111222233334444,4200,0.258058995,0.416052848,0.927083,0.875000
p16_v48_cell_weighted,1111222233334444,4250,0.255077511,0.390091628,0.927083,0.916667
p16_v48_cell_weighted,1111222233334444,4300,0.251939952,0.415824145,0.937500,0.895833
p16_v48_cell_weighted,1111222233334444,4350,0.247318432,0.404827237,0.927083,0.895833
p16_v48_cell_weighted,1111222233334444,4400,0.243892252,0.406666726,0.927083,0.875000
p16_v48_cell_weighted,1111222233334444,4450,0.241270080,0.393252105,0.927083,0.895833
p16_v48_cell_weighted,1111222233334444,4500,0.240879551,0.396572918,0.937500,0.895833
p16_v48_cell_weighted,1111222233334444,4550,0.245652914,0.408545166,0.927083,0.854167
p16_v48_cell_weighted,1111222233334444,4600,0.241423354,0.383282274,0.916667,0.916667
p16_v48_cell_weighted,1111222233334444,4650,0.241365150,0.387805074,0.947917,0.895833
p16_v48_cell_weighted,1111222233334444,4700,0.247159436,0.384309083,0.916667,0.833333
p16_v48_cell_weighted,1111222233334444,4750,0.238071427,0.394666225,0.937500,0.916667
p16_v48_cell_weighted,1111222233334444,4800,0.240859732,0.380810291,0.947917,0.854167
p16_v48_margin_weighted,2b7e151628aed2a6,50,1.095486045,1.096497416,0.364583,0.354167
p16_v48_margin_weighted,2b7e151628aed2a6,100,1.087629795,1.089946628,0.479167,0.458333
p16_v48_margin_weighted,2b7e151628aed2a6,150,1.075919628,1.080886364,0.489583,0.500000
p16_v48_margin_weighted,2b7e151628aed2a6,200,1.061618805,1.069400072,0.479167,0.479167
p16_v48_margin_weighted,2b7e151628aed2a6,250,1.048730016,1.058996677,0.479167,0.437500
p16_v48_margin_weighted,2b7e151628aed2a6,300,1.038872600,1.050865650,0.468750,0.437500
p16_v48_margin_weighted,2b7e151628aed2a6,350,1.029860139,1.044680476,0.500000,0.458333
p16_v48_margin_weighted,2b7e151628aed2a6,400,1.024062634,1.036742210,0.489583,0.458333
p16_v48_margin_weighted,2b7e151628aed2a6,450,1.013820767,1.027652621,0.479167,0.458333
p16_v48_margin_weighted,2b7e151628aed2a6,500,0.999220431,1.013733029,0.500000,0.458333
p16_v48_margin_weighted,2b7e151628aed2a6,550,0.985949934,1.001351953,0.468750,0.458333
p16_v48_margin_weighted,2b7e151628aed2a6,600,0.963563979,0.977019787,0.489583,0.458333
p16_v48_margin_weighted,2b7e151628aed2a6,650,0.946640968,0.958358765,0.479167,0.479167
p16_v48_margin_weighted,2b7e151628aed2a6,700,0.920477092,0.939549208,0.500000,0.437500
p16_v48_margin_weighted,2b7e151628aed2a6,750,0.890724421,0.910332859,0.552083,0.520833
p16_v48_margin_weighted,2b7e151628aed2a6,800,0.866792262,0.882987678,0.593750,0.562500
p16_v48_margin_weighted,2b7e151628aed2a6,850,0.839644432,0.858656347,0.593750,0.562500
p16_v48_margin_weighted,2b7e151628aed2a6,900,0.812191725,0.837847292,0.614583,0.583333
p16_v48_margin_weighted,2b7e151628aed2a6,950,0.780524492,0.801789463,0.729167,0.687500
p16_v48_margin_weighted,2b7e151628aed2a6,1000,0.749567032,0.775321901,0.750000,0.708333
p16_v48_margin_weighted,2b7e151628aed2a6,1050,0.733378232,0.767900467,0.739583,0.645833
p16_v48_margin_weighted,2b7e151628aed2a6,1100,0.703534305,0.727814138,0.750000,0.666667
p16_v48_margin_weighted,2b7e151628aed2a6,1150,0.672813594,0.694977343,0.770833,0.708333
p16_v48_margin_weighted,2b7e151628aed2a6,1200,0.659693539,0.676668227,0.760417,0.812500
p16_v48_margin_weighted,2b7e151628aed2a6,1250,0.639441550,0.656054974,0.739583,0.750000
p16_v48_margin_weighted,2b7e151628aed2a6,1300,0.620253265,0.647198856,0.750000,0.791667
p16_v48_margin_weighted,2b7e151628aed2a6,1350,0.621073544,0.640127242,0.729167,0.708333
p16_v48_margin_weighted,2b7e151628aed2a6,1400,0.617049992,0.630936146,0.729167,0.708333
p16_v48_margin_weighted,2b7e151628aed2a6,1450,0.601168811,0.620427907,0.739583,0.750000
p16_v48_margin_weighted,2b7e151628aed2a6,1500,0.593682587,0.625986934,0.750000,0.770833
p16_v48_margin_weighted,2b7e151628aed2a6,1550,0.584335506,0.612863243,0.750000,0.750000
p16_v48_margin_weighted,2b7e151628aed2a6,1600,0.576636016,0.607104957,0.760417,0.770833
p16_v48_margin_weighted,2b7e151628aed2a6,1650,0.565982044,0.601804674,0.781250,0.750000
p16_v48_margin_weighted,2b7e151628aed2a6,1700,0.559459746,0.607200801,0.750000,0.750000
p16_v48_margin_weighted,2b7e151628aed2a6,1750,0.554436862,0.587650239,0.791667,0.791667
p16_v48_margin_weighted,2b7e151628aed2a6,1800,0.547877789,0.594176233,0.791667,0.812500
p16_v48_margin_weighted,2b7e151628aed2a6,1850,0.541566312,0.574429333,0.781250,0.750000
p16_v48_margin_weighted,2b7e151628aed2a6,1900,0.542853296,0.586994171,0.781250,0.791667
p16_v48_margin_weighted,2b7e151628aed2a6,1950,0.536039352,0.571519554,0.791667,0.729167
p16_v48_margin_weighted,2b7e151628aed2a6,2000,0.530606210,0.573850691,0.781250,0.791667
p16_v48_margin_weighted,2b7e151628aed2a6,2050,0.525736749,0.577859581,0.781250,0.750000
p16_v48_margin_weighted,2b7e151628aed2a6,2100,0.526770890,0.574902296,0.739583,0.791667
p16_v48_margin_weighted,2b7e151628aed2a6,2150,0.520790517,0.555288792,0.760417,0.770833
p16_v48_margin_weighted,2b7e151628aed2a6,2200,0.513915181,0.567134500,0.822917,0.812500
p16_v48_margin_weighted,2b7e151628aed2a6,2250,0.514733493,0.578343034,0.770833,0.833333
p16_v48_margin_weighted,2b7e151628aed2a6,2300,0.513550103,0.552746356,0.781250,0.812500
p16_v48_margin_weighted,2b7e151628aed2a6,2350,0.513085663,0.544579148,0.791667,0.791667
p16_v48_margin_weighted,2b7e151628aed2a6,2400,0.504117668,0.546638012,0.812500,0.854167
p16_v48_margin_weighted,2b7e151628aed2a6,2450,0.509622455,0.550122321,0.802083,0.770833
p16_v48_margin_weighted,2b7e151628aed2a6,2500,0.506365240,0.544311285,0.791667,0.791667
p16_v48_margin_weighted,2b7e151628aed2a6,2550,0.496272475,0.572936118,0.791667,0.875000
p16_v48_margin_weighted,2b7e151628aed2a6,2600,0.494764179,0.536096394,0.791667,0.854167
p16_v48_margin_weighted,2b7e151628aed2a6,2650,0.486918598,0.553440154,0.770833,0.812500
p16_v48_margin_weighted,2b7e151628aed2a6,2700,0.486883551,0.536742747,0.781250,0.833333
p16_v48_margin_weighted,2b7e151628aed2a6,2750,0.483366013,0.567027152,0.770833,0.812500
p16_v48_margin_weighted,2b7e151628aed2a6,2800,0.479827195,0.557156265,0.812500,0.854167
p16_v48_margin_weighted,2b7e151628aed2a6,2850,0.474908918,0.547088802,0.791667,0.875000
p16_v48_margin_weighted,2b7e151628aed2a6,2900,0.478505969,0.536005437,0.854167,0.854167
p16_v48_margin_weighted,2b7e151628aed2a6,2950,0.470165640,0.548778892,0.822917,0.791667
p16_v48_margin_weighted,2b7e151628aed2a6,3000,0.476048559,0.537313044,0.812500,0.791667
p16_v48_margin_weighted,2b7e151628aed2a6,3050,0.470015883,0.565554559,0.791667,0.812500
p16_v48_margin_weighted,2b7e151628aed2a6,3100,0.463906527,0.537344038,0.822917,0.875000
p16_v48_margin_weighted,2b7e151628aed2a6,3150,0.464146018,0.551560223,0.812500,0.895833
p16_v48_margin_weighted,2b7e151628aed2a6,3200,0.461845845,0.542309940,0.833333,0.833333
p16_v48_margin_weighted,2b7e151628aed2a6,3250,0.465069056,0.545037389,0.822917,0.833333
p16_v48_margin_weighted,2b7e151628aed2a6,3300,0.457346469,0.538745821,0.781250,0.875000
p16_v48_margin_weighted,2b7e151628aed2a6,3350,0.451043040,0.530622482,0.833333,0.854167
p16_v48_margin_weighted,2b7e151628aed2a6,3400,0.447595358,0.531471908,0.833333,0.875000
p16_v48_margin_weighted,2b7e151628aed2a6,3450,0.448222071,0.515885055,0.843750,0.812500
p16_v48_margin_weighted,2b7e151628aed2a6,3500,0.439304084,0.519097269,0.833333,0.895833
p16_v48_margin_weighted,2b7e151628aed2a6,3550,0.440716058,0.515458405,0.843750,0.875000
p16_v48_margin_weighted,2b7e151628aed2a6,3600,0.440835714,0.511588871,0.843750,0.833333
p16_v48_margin_weighted,2b7e151628aed2a6,3650,0.435542017,0.542754829,0.812500,0.875000
p16_v48_margin_weighted,2b7e151628aed2a6,3700,0.414858788,0.509375572,0.833333,0.895833
p16_v48_margin_weighted,2b7e151628aed2a6,3750,0.420241117,0.497950912,0.885417,0.833333
p16_v48_margin_weighted,2b7e151628aed2a6,3800,0.416924119,0.509443462,0.885417,0.895833
p16_v48_margin_weighted,2b7e151628aed2a6,3850,0.408151001,0.483701795,0.875000,0.895833
p16_v48_margin_weighted,2b7e151628aed2a6,3900,0.411381364,0.496589452,0.864583,0.812500
p16_v48_margin_weighted,2b7e151628aed2a6,3950,0.415414721,0.509088099,0.854167,0.833333
p16_v48_margin_weighted,2b7e151628aed2a6,4000,0.399374753,0.490526885,0.864583,0.895833
p16_v48_margin_weighted,2b7e151628aed2a6,4050,0.395320565,0.482109427,0.895833,0.895833
p16_v48_margin_weighted,2b7e151628aed2a6,4100,0.390029550,0.475848645,0.885417,0.875000
p16_v48_margin_weighted,2b7e151628aed2a6,4150,0.387742281,0.464594573,0.885417,0.895833
p16_v48_margin_weighted,2b7e151628aed2a6,4200,0.385778099,0.479169369,0.885417,0.875000
p16_v48_margin_weighted,2b7e151628aed2a6,4250,0.383407563,0.466498941,0.875000,0.875000
p16_v48_margin_weighted,2b7e151628aed2a6,4300,0.381557077,0.471530288,0.906250,0.895833
p16_v48_margin_weighted,2b7e151628aed2a6,4350,0.375674278,0.466251642,0.906250,0.875000
p16_v48_margin_weighted,2b7e151628aed2a6,4400,0.379230767,0.463839263,0.885417,0.875000
p16_v48_margin_weighted,2b7e151628aed2a6,4450,0.370579451,0.461864233,0.885417,0.875000
p16_v48_margin_weighted,2b7e151628aed2a6,4500,0.379436344,0.489686817,0.885417,0.895833
p16_v48_margin_weighted,2b7e151628aed2a6,4550,0.368606359,0.444420934,0.875000,0.854167
p16_v48_margin_weighted,2b7e151628aed2a6,4600,0.364737153,0.452582389,0.906250,0.875000
p16_v48_margin_weighted,2b7e151628aed2a6,4650,0.361394316,0.433386087,0.875000,0.875000
p16_v48_margin_weighted,2b7e151628aed2a6,4700,0.361976057,0.444505960,0.895833,0.895833
p16_v48_margin_weighted,2b7e151628aed2a6,4750,0.367568761,0.467248917,0.895833,0.854167
p16_v48_margin_weighted,2b7e151628aed2a6,4800,0.356631726,0.452785492,0.906250,0.854167
p16_v48_margin_weighted,77a19d3c4e280b51,50,1.094866157,1.095594883,0.395833,0.333333
p16_v48_margin_weighted,77a19d3c4e280b51,100,1.086458445,1.089143157,0.406250,0.395833
p16_v48_margin_weighted,77a19d3c4e280b51,150,1.076679826,1.080173373,0.468750,0.437500
p16_v48_margin_weighted,77a19d3c4e280b51,200,1.061707735,1.065448403,0.479167,0.437500
p16_v48_margin_weighted,77a19d3c4e280b51,250,1.049621820,1.056718111,0.489583,0.437500
p16_v48_margin_weighted,77a19d3c4e280b51,300,1.034114718,1.042734742,0.458333,0.437500
p16_v48_margin_weighted,77a19d3c4e280b51,350,1.020157933,1.028583407,0.447917,0.458333
p16_v48_margin_weighted,77a19d3c4e280b51,400,1.008635521,1.017691970,0.427083,0.458333
p16_v48_margin_weighted,77a19d3c4e280b51,450,0.998037279,1.005447030,0.479167,0.416667
p16_v48_margin_weighted,77a19d3c4e280b51,500,0.985344112,0.995794117,0.468750,0.416667
p16_v48_margin_weighted,77a19d3c4e280b51,550,0.969578564,0.975465298,0.458333,0.437500
p16_v48_margin_weighted,77a19d3c4e280b51,600,0.960352600,0.961810112,0.510417,0.500000
p16_v48_margin_weighted,77a19d3c4e280b51,650,0.944501400,0.958169281,0.479167,0.437500
p16_v48_margin_weighted,77a19d3c4e280b51,700,0.929135025,0.934327662,0.604167,0.562500
p16_v48_margin_weighted,77a19d3c4e280b51,750,0.917507946,0.922734797,0.562500,0.479167
p16_v48_margin_weighted,77a19d3c4e280b51,800,0.904836237,0.912902832,0.531250,0.500000
p16_v48_margin_weighted,77a19d3c4e280b51,850,0.886469305,0.894137383,0.562500,0.500000
p16_v48_margin_weighted,77a19d3c4e280b51,900,0.871312797,0.874733388,0.604167,0.500000
p16_v48_margin_weighted,77a19d3c4e280b51,950,0.850716114,0.858816803,0.593750,0.500000
p16_v48_margin_weighted,77a19d3c4e280b51,1000,0.834125578,0.831660688,0.645833,0.583333
p16_v48_margin_weighted,77a19d3c4e280b51,1050,0.807256043,0.815020382,0.687500,0.604167
p16_v48_margin_weighted,77a19d3c4e280b51,1100,0.786693811,0.795795143,0.718750,0.645833
p16_v48_margin_weighted,77a19d3c4e280b51,1150,0.759901047,0.768832743,0.729167,0.687500
p16_v48_margin_weighted,77a19d3c4e280b51,1200,0.737806380,0.751526356,0.739583,0.645833
p16_v48_margin_weighted,77a19d3c4e280b51,1250,0.720624447,0.743089914,0.739583,0.604167
p16_v48_margin_weighted,77a19d3c4e280b51,1300,0.702074826,0.730309248,0.739583,0.666667
p16_v48_margin_weighted,77a19d3c4e280b51,1350,0.681747496,0.714785397,0.760417,0.666667
p16_v48_margin_weighted,77a19d3c4e280b51,1400,0.665446937,0.696327686,0.802083,0.729167
p16_v48_margin_weighted,77a19d3c4e280b51,1450,0.650952935,0.666878045,0.791667,0.750000
p16_v48_margin_weighted,77a19d3c4e280b51,1500,0.630335212,0.655744195,0.781250,0.750000
p16_v48_margin_weighted,77a19d3c4e280b51,1550,0.612879336,0.650434494,0.802083,0.687500
p16_v48_margin_weighted,77a19d3c4e280b51,1600,0.603011668,0.637307227,0.770833,0.750000
p16_v48_margin_weighted,77a19d3c4e280b51,1650,0.583467424,0.613820374,0.791667,0.750000
p16_v48_margin_weighted,77a19d3c4e280b51,1700,0.580640972,0.601996124,0.781250,0.750000
p16_v48_margin_weighted,77a19d3c4e280b51,1750,0.564748704,0.600765407,0.802083,0.708333
p16_v48_margin_weighted,77a19d3c4e280b51,1800,0.550759971,0.585287511,0.781250,0.750000
p16_v48_margin_weighted,77a19d3c4e280b51,1850,0.536794543,0.575686157,0.781250,0.770833
p16_v48_margin_weighted,77a19d3c4e280b51,1900,0.526543319,0.564883649,0.791667,0.770833
p16_v48_margin_weighted,77a19d3c4e280b51,1950,0.516877472,0.570999146,0.822917,0.750000
p16_v48_margin_weighted,77a19d3c4e280b51,2000,0.504136622,0.552289426,0.833333,0.854167
