mode,width,seed,first,second,joint_evaluations
equal-evaluations,1,2b7e151628aed2a6,7,12,0
equal-evaluations,1,2b7e151628aed2a6,7,13,0
equal-evaluations,1,2b7e151628aed2a6,7,14,0
equal-evaluations,1,2b7e151628aed2a6,7,15,0
equal-evaluations,1,2b7e151628aed2a6,7,16,0
equal-evaluations,1,2b7e151628aed2a6,8,9,0
equal-evaluations,1,2b7e151628aed2a6,8,10,0
equal-evaluations,1,2b7e151628aed2a6,8,11,0
equal-evaluations,1,2b7e151628aed2a6,8,12,0
equal-evaluations,1,2b7e151628aed2a6,8,13,0
equal-evaluations,1,2b7e151628aed2a6,8,14,0
equal-evaluations,1,2b7e151628aed2a6,8,15,0
equal-evaluations,1,2b7e151628aed2a6,8,16,0
equal-evaluations,1,2b7e151628aed2a6,9,10,0
equal-evaluations,1,2b7e151628aed2a6,9,11,0
equal-evaluations,1,2b7e151628aed2a6,9,12,0
equal-evaluations,1,2b7e151628aed2a6,9,13,0
equal-evaluations,1,2b7e151628aed2a6,9,14,0
equal-evaluations,1,2b7e151628aed2a6,9,15,0
equal-evaluations,1,2b7e151628aed2a6,9,16,0
equal-evaluations,1,2b7e151628aed2a6,10,11,0
equal-evaluations,1,2b7e151628aed2a6,10,12,0
equal-evaluations,1,2b7e151628aed2a6,10,13,0
equal-evaluations,1,2b7e151628aed2a6,10,14,0
equal-evaluations,1,2b7e151628aed2a6,10,15,0
equal-evaluations,1,2b7e151628aed2a6,10,16,0
equal-evaluations,1,2b7e151628aed2a6,11,12,0
equal-evaluations,1,2b7e151628aed2a6,11,13,0
equal-evaluations,1,2b7e151628aed2a6,11,14,0
equal-evaluations,1,2b7e151628aed2a6,11,15,0
equal-evaluations,1,2b7e151628aed2a6,11,16,0
equal-evaluations,1,2b7e151628aed2a6,12,13,0
equal-evaluations,1,2b7e151628aed2a6,12,14,0
equal-evaluations,1,2b7e151628aed2a6,12,15,0
equal-evaluations,1,2b7e151628aed2a6,12,16,0
equal-evaluations,1,2b7e151628aed2a6,13,14,0
equal-evaluations,1,2b7e151628aed2a6,13,15,0
equal-evaluations,1,2b7e151628aed2a6,13,16,0
equal-evaluations,1,2b7e151628aed2a6,14,15,0
equal-evaluations,1,2b7e151628aed2a6,14,16,0
equal-evaluations,1,2b7e151628aed2a6,15,16,0
equal-evaluations,1,77a19d3c4e280b51,0,1,0
equal-evaluations,1,77a19d3c4e280b51,0,2,0
equal-evaluations,1,77a19d3c4e280b51,0,3,0
equal-evaluations,1,77a19d3c4e280b51,0,4,0
equal-evaluations,1,77a19d3c4e280b51,0,5,0
equal-evaluations,1,77a19d3c4e280b51,0,6,0
equal-evaluations,1,77a19d3c4e280b51,0,7,0
equal-evaluations,1,77a19d3c4e280b51,0,8,0
equal-evaluations,1,77a19d3c4e280b51,0,9,0
equal-evaluations,1,77a19d3c4e280b51,0,10,0
equal-evaluations,1,77a19d3c4e280b51,0,11,0
equal-evaluations,1,77a19d3c4e280b51,0,12,0
equal-evaluations,1,77a19d3c4e280b51,0,13,0
equal-evaluations,1,77a19d3c4e280b51,0,14,0
equal-evaluations,1,77a19d3c4e280b51,0,15,0
equal-evaluations,1,77a19d3c4e280b51,0,16,0
equal-evaluations,1,77a19d3c4e280b51,1,2,0
equal-evaluations,1,77a19d3c4e280b51,1,3,0
equal-evaluations,1,77a19d3c4e280b51,1,4,0
equal-evaluations,1,77a19d3c4e280b51,1,5,0
equal-evaluations,1,77a19d3c4e280b51,1,6,0
equal-evaluations,1,77a19d3c4e280b51,1,7,0
equal-evaluations,1,77a19d3c4e280b51,1,8,0
equal-evaluations,1,77a19d3c4e280b51,1,9,0
equal-evaluations,1,77a19d3c4e280b51,1,10,0
equal-evaluations,1,77a19d3c4e280b51,1,11,0
equal-evaluations,1,77a19d3c4e280b51,1,12,0
equal-evaluations,1,77a19d3c4e280b51,1,13,0
equal-evaluations,1,77a19d3c4e280b51,1,14,0
equal-evaluations,1,77a19d3c4e280b51,1,15,0
equal-evaluations,1,77a19d3c4e280b51,1,16,0
equal-evaluations,1,77a19d3c4e280b51,2,3,0
equal-evaluations,1,77a19d3c4e280b51,2,4,0
equal-evaluations,1,77a19d3c4e280b51,2,5,0
equal-evaluations,1,77a19d3c4e280b51,2,6,0
equal-evaluations,1,77a19d3c4e280b51,2,7,0
equal-evaluations,1,77a19d3c4e280b51,2,8,0
equal-evaluations,1,77a19d3c4e280b51,2,9,0
equal-evaluations,1,77a19d3c4e280b51,2,10,0
equal-evaluations,1,77a19d3c4e280b51,2,11,0
equal-evaluations,1,77a19d3c4e280b51,2,12,0
equal-evaluations,1,77a19d3c4e280b51,2,13,0
equal-evaluations,1,77a19d3c4e280b51,2,14,0
equal-evaluations,1,77a19d3c4e280b51,2,15,0
equal-evaluations,1,77a19d3c4e280b51,2,16,0
equal-evaluations,1,77a19d3c4e280b51,3,4,0
equal-evaluations,1,77a19d3c4e280b51,3,5,0
equal-evaluations,1,77a19d3c4e280b51,3,6,0
equal-evaluations,1,77a19d3c4e280b51,3,7,0
equal-evaluations,1,77a19d3c4e280b51,3,8,0
equal-evaluations,1,77a19d3c4e280b51,3,9,0
equal-evaluations,1,77a19d3c4e280b51,3,10,0
equal-evaluations,1,77a19d3c4e280b51,3,11,0
equal-evaluations,1,77a19d3c4e280b51,3,12,0
equal-evaluations,1,77a19d3c4e280b51,3,13,0
equal-evaluations,1,77a19d3c4e280b51,3,14,0
equal-evaluations,1,77a19d3c4e280b51,3,15,0
equal-evaluations,1,77a19d3c4e280b51,3,16,0
equal-evaluations,1,77a19d3c4e280b51,4,5,0
equal-evaluations,1,77a19d3c4e280b51,4,6,0
equal-evaluations,1,77a19d3c4e280b51,4,7,0
equal-evaluations,1,77a19d3c4e280b51,4,8,0
equal-evaluations,1,77a19d3c4e280b51,4,9,0
equal-evaluations,1,77a19d3c4e280b51,4,10,0
equal-evaluations,1,77a19d3c4e280b51,4,11,0
equal-evaluations,1,77a19d3c4e280b51,4,12,0
equal-evaluations,1,77a19d3c4e280b51,4,13,0
equal-evaluations,1,77a19d3c4e280b51,4,14,0
equal-evaluations,1,77a19d3c4e280b51,4,15,0
equal-evaluations,1,77a19d3c4e280b51,4,16,0
equal-evaluations,1,77a19d3c4e280b51,5,6,0
equal-evaluations,1,77a19d3c4e280b51,5,7,0
equal-evaluations,1,77a19d3c4e280b51,5,8,0
equal-evaluations,1,77a19d3c4e280b51,5,9,0
equal-evaluations,1,77a19d3c4e280b51,5,10,0
equal-evaluations,1,77a19d3c4e280b51,5,11,0
equal-evaluations,1,77a19d3c4e280b51,5,12,0
equal-evaluations,1,77a19d3c4e280b51,5,13,0
equal-evaluations,1,77a19d3c4e280b51,5,14,0
equal-evaluations,1,77a19d3c4e280b51,5,15,0
equal-evaluations,1,77a19d3c4e280b51,5,16,0
equal-evaluations,1,77a19d3c4e280b51,6,7,0
equal-evaluations,1,77a19d3c4e280b51,6,8,0
equal-evaluations,1,77a19d3c4e280b51,6,9,0
equal-evaluations,1,77a19d3c4e280b51,6,10,0
equal-evaluations,1,77a19d3c4e280b51,6,11,0
equal-evaluations,1,77a19d3c4e280b51,6,12,0
equal-evaluations,1,77a19d3c4e280b51,6,13,0
equal-evaluations,1,77a19d3c4e280b51,6,14,0
equal-evaluations,1,77a19d3c4e280b51,6,15,0
equal-evaluations,1,77a19d3c4e280b51,6,16,0
equal-evaluations,1,77a19d3c4e280b51,7,8,0
equal-evaluations,1,77a19d3c4e280b51,7,9,0
equal-evaluations,1,77a19d3c4e280b51,7,10,0
equal-evaluations,1,77a19d3c4e280b51,7,11,0
equal-evaluations,1,77a19d3c4e280b51,7,12,0
equal-evaluations,1,77a19d3c4e280b51,7,13,0
equal-evaluations,1,77a19d3c4e280b51,7,14,0
equal-evaluations,1,77a19d3c4e280b51,7,15,0
equal-evaluations,1,77a19d3c4e280b51,7,16,0
equal-evaluations,1,77a19d3c4e280b51,8,9,0
equal-evaluations,1,77a19d3c4e280b51,8,10,0
equal-evaluations,1,77a19d3c4e280b51,8,11,0
equal-evaluations,1,77a19d3c4e280b51,8,12,0
equal-evaluations,1,77a19d3c4e280b51,8,13,0
equal-evaluations,1,77a19d3c4e280b51,8,14,0
equal-evaluations,1,77a19d3c4e280b51,8,15,0
equal-evaluations,1,77a19d3c4e280b51,8,16,0
equal-evaluations,1,77a19d3c4e280b51,9,10,0
equal-evaluations,1,77a19d3c4e280b51,9,11,0
equal-evaluations,1,77a19d3c4e280b51,9,12,0
equal-evaluations,1,77a19d3c4e280b51,9,13,0
equal-evaluations,1,77a19d3c4e280b51,9,14,0
equal-evaluations,1,77a19d3c4e280b51,9,15,0
equal-evaluations,1,77a19d3c4e280b51,9,16,0
equal-evaluations,1,77a19d3c4e280b51,10,11,0
equal-evaluations,1,77a19d3c4e280b51,10,12,0
equal-evaluations,1,77a19d3c4e280b51,10,13,0
equal-evaluations,1,77a19d3c4e280b51,10,14,0
equal-evaluations,1,77a19d3c4e280b51,10,15,0
equal-evaluations,1,77a19d3c4e280b51,10,16,0
equal-evaluations,1,77a19d3c4e280b51,11,12,0
equal-evaluations,1,77a19d3c4e280b51,11,13,0
equal-evaluations,1,77a19d3c4e280b51,11,14,0
equal-evaluations,1,77a19d3c4e280b51,11,15,0
equal-evaluations,1,77a19d3c4e280b51,11,16,0
equal-evaluations,1,77a19d3c4e280b51,12,13,0
equal-evaluations,1,77a19d3c4e280b51,12,14,0
equal-evaluations,1,77a19d3c4e280b51,12,15,0
equal-evaluations,1,77a19d3c4e280b51,12,16,0
equal-evaluations,1,77a19d3c4e280b51,13,14,0
equal-evaluations,1,77a19d3c4e280b51,13,15,0
equal-evaluations,1,77a19d3c4e280b51,13,16,0
equal-evaluations,1,77a19d3c4e280b51,14,15,0
equal-evaluations,1,77a19d3c4e280b51,14,16,0
equal-evaluations,1,77a19d3c4e280b51,15,16,0
equal-evaluations,1,1111222233334444,0,1,0
equal-evaluations,1,1111222233334444,0,2,0
equal-evaluations,1,1111222233334444,0,3,0
equal-evaluations,1,1111222233334444,0,4,0
equal-evaluations,1,1111222233334444,0,5,0
equal-evaluations,1,1111222233334444,0,6,0
equal-evaluations,1,1111222233334444,0,7,0
equal-evaluations,1,1111222233334444,0,8,0
equal-evaluations,1,1111222233334444,0,9,0
equal-evaluations,1,1111222233334444,0,10,0
equal-evaluations,1,1111222233334444,0,11,0
equal-evaluations,1,1111222233334444,0,12,0
equal-evaluations,1,1111222233334444,0,13,0
equal-evaluations,1,1111222233334444,0,14,0
equal-evaluations,1,1111222233334444,0,15,0
equal-evaluations,1,1111222233334444,0,16,0
equal-evaluations,1,1111222233334444,1,2,0
equal-evaluations,1,1111222233334444,1,3,0
equal-evaluations,1,1111222233334444,1,4,0
equal-evaluations,1,1111222233334444,1,5,0
equal-evaluations,1,1111222233334444,1,6,0
equal-evaluations,1,1111222233334444,1,7,0
equal-evaluations,1,1111222233334444,1,8,0
equal-evaluations,1,1111222233334444,1,9,0
equal-evaluations,1,1111222233334444,1,10,0
equal-evaluations,1,1111222233334444,1,11,0
equal-evaluations,1,1111222233334444,1,12,0
equal-evaluations,1,1111222233334444,1,13,0
equal-evaluations,1,1111222233334444,1,14,0
equal-evaluations,1,1111222233334444,1,15,0
equal-evaluations,1,1111222233334444,1,16,0
equal-evaluations,1,1111222233334444,2,3,0
equal-evaluations,1,1111222233334444,2,4,0
equal-evaluations,1,1111222233334444,2,5,0
equal-evaluations,1,1111222233334444,2,6,0
equal-evaluations,1,1111222233334444,2,7,0
equal-evaluations,1,1111222233334444,2,8,0
equal-evaluations,1,1111222233334444,2,9,0
equal-evaluations,1,1111222233334444,2,10,0
equal-evaluations,1,1111222233334444,2,11,0
equal-evaluations,1,1111222233334444,2,12,0
equal-evaluations,1,1111222233334444,2,13,0
equal-evaluations,1,1111222233334444,2,14,0
equal-evaluations,1,1111222233334444,2,15,0
equal-evaluations,1,1111222233334444,2,16,0
equal-evaluations,1,1111222233334444,3,4,0
equal-evaluations,1,1111222233334444,3,5,0
equal-evaluations,1,1111222233334444,3,6,0
equal-evaluations,1,1111222233334444,3,7,0
equal-evaluations,1,1111222233334444,3,8,0
equal-evaluations,1,1111222233334444,3,9,0
equal-evaluations,1,1111222233334444,3,10,0
equal-evaluations,1,1111222233334444,3,11,0
equal-evaluations,1,1111222233334444,3,12,0
equal-evaluations,1,1111222233334444,3,13,0
equal-evaluations,1,1111222233334444,3,14,0
equal-evaluations,1,1111222233334444,3,15,0
equal-evaluations,1,1111222233334444,3,16,0
equal-evaluations,1,1111222233334444,4,5,0
equal-evaluations,1,1111222233334444,4,6,0
equal-evaluations,1,1111222233334444,4,7,0
equal-evaluations,1,1111222233334444,4,8,0
equal-evaluations,1,1111222233334444,4,9,0
equal-evaluations,1,1111222233334444,4,10,0
equal-evaluations,1,1111222233334444,4,11,0
equal-evaluations,1,1111222233334444,4,12,0
equal-evaluations,1,1111222233334444,4,13,0
equal-evaluations,1,1111222233334444,4,14,0
equal-evaluations,1,1111222233334444,4,15,0
equal-evaluations,1,1111222233334444,4,16,0
equal-evaluations,1,1111222233334444,5,6,0
equal-evaluations,1,1111222233334444,5,7,0
equal-evaluations,1,1111222233334444,5,8,0
equal-evaluations,1,1111222233334444,5,9,0
equal-evaluations,1,1111222233334444,5,10,0
equal-evaluations,1,1111222233334444,5,11,0
equal-evaluations,1,1111222233334444,5,12,0
equal-evaluations,1,1111222233334444,5,13,0
equal-evaluations,1,1111222233334444,5,14,0
equal-evaluations,1,1111222233334444,5,15,0
equal-evaluations,1,1111222233334444,5,16,0
equal-evaluations,1,1111222233334444,6,7,0
equal-evaluations,1,1111222233334444,6,8,0
equal-evaluations,1,1111222233334444,6,9,0
equal-evaluations,1,1111222233334444,6,10,0
equal-evaluations,1,1111222233334444,6,11,0
equal-evaluations,1,1111222233334444,6,12,0
equal-evaluations,1,1111222233334444,6,13,0
equal-evaluations,1,1111222233334444,6,14,0
equal-evaluations,1,1111222233334444,6,15,0
equal-evaluations,1,1111222233334444,6,16,0
equal-evaluations,1,1111222233334444,7,8,0
equal-evaluations,1,1111222233334444,7,9,0
equal-evaluations,1,1111222233334444,7,10,0
equal-evaluations,1,1111222233334444,7,11,0
equal-evaluations,1,1111222233334444,7,12,0
equal-evaluations,1,1111222233334444,7,13,0
equal-evaluations,1,1111222233334444,7,14,0
equal-evaluations,1,1111222233334444,7,15,0
equal-evaluations,1,1111222233334444,7,16,0
equal-evaluations,1,1111222233334444,8,9,0
equal-evaluations,1,1111222233334444,8,10,0
equal-evaluations,1,1111222233334444,8,11,0
equal-evaluations,1,1111222233334444,8,12,0
equal-evaluations,1,1111222233334444,8,13,0
equal-evaluations,1,1111222233334444,8,14,0
equal-evaluations,1,1111222233334444,8,15,0
equal-evaluations,1,1111222233334444,8,16,0
equal-evaluations,1,1111222233334444,9,10,0
equal-evaluations,1,1111222233334444,9,11,0
equal-evaluations,1,1111222233334444,9,12,0
equal-evaluations,1,1111222233334444,9,13,0
equal-evaluations,1,1111222233334444,9,14,0
equal-evaluations,1,1111222233334444,9,15,0
equal-evaluations,1,1111222233334444,9,16,0
equal-evaluations,1,1111222233334444,10,11,0
equal-evaluations,1,1111222233334444,10,12,0
equal-evaluations,1,1111222233334444,10,13,0
equal-evaluations,1,1111222233334444,10,14,0
equal-evaluations,1,1111222233334444,10,15,0
equal-evaluations,1,1111222233334444,10,16,0
equal-evaluations,1,1111222233334444,11,12,0
equal-evaluations,1,1111222233334444,11,13,0
equal-evaluations,1,1111222233334444,11,14,0
equal-evaluations,1,1111222233334444,11,15,0
equal-evaluations,1,1111222233334444,11,16,0
equal-evaluations,1,1111222233334444,12,13,0
equal-evaluations,1,1111222233334444,12,14,0
equal-evaluations,1,1111222233334444,12,15,0
equal-evaluations,1,1111222233334444,12,16,0
equal-evaluations,1,1111222233334444,13,14,0
equal-evaluations,1,1111222233334444,13,15,0
equal-evaluations,1,1111222233334444,13,16,0
equal-evaluations,1,1111222233334444,14,15,0
equal-evaluations,1,1111222233334444,14,16,0
equal-evaluations,1,1111222233334444,15,16,0
equal-evaluations,2,2b7e151628aed2a6,0,1,852
equal-evaluations,2,2b7e151628aed2a6,0,2,1703
equal-evaluations,2,2b7e151628aed2a6,0,3,1703
equal-evaluations,2,2b7e151628aed2a6,0,4,2556
equal-evaluations,2,2b7e151628aed2a6,0,5,852
equal-evaluations,2,2b7e151628aed2a6,0,6,851
equal-evaluations,2,2b7e151628aed2a6,0,7,852
equal-evaluations,2,2b7e151628aed2a6,0,8,852
equal-evaluations,2,2b7e151628aed2a6,0,9,852
equal-evaluations,2,2b7e151628aed2a6,0,10,852
equal-evaluations,2,2b7e151628aed2a6,0,11,1704
equal-evaluations,2,2b7e151628aed2a6,0,12,852
equal-evaluations,2,2b7e151628aed2a6,0,13,852
equal-evaluations,2,2b7e151628aed2a6,0,14,852
equal-evaluations,2,2b7e151628aed2a6,0,15,852
equal-evaluations,2,2b7e151628aed2a6,0,16,852
equal-evaluations,2,2b7e151628aed2a6,1,2,1703
equal-evaluations,2,2b7e151628aed2a6,1,3,852
equal-evaluations,2,2b7e151628aed2a6,1,4,852
equal-evaluations,2,2b7e151628aed2a6,1,5,852
equal-evaluations,2,2b7e151628aed2a6,1,6,852
equal-evaluations,2,2b7e151628aed2a6,1,7,852
equal-evaluations,2,2b7e151628aed2a6,1,8,852
equal-evaluations,2,2b7e151628aed2a6,1,9,1704
equal-evaluations,2,2b7e151628aed2a6,1,10,852
equal-evaluations,2,2b7e151628aed2a6,1,11,852
equal-evaluations,2,2b7e151628aed2a6,1,12,852
equal-evaluations,2,2b7e151628aed2a6,1,13,852
equal-evaluations,2,2b7e151628aed2a6,1,14,1703
equal-evaluations,2,2b7e151628aed2a6,1,15,1704
equal-evaluations,2,2b7e151628aed2a6,1,16,852
equal-evaluations,2,2b7e151628aed2a6,2,3,852
equal-evaluations,2,2b7e151628aed2a6,2,4,852
equal-evaluations,2,2b7e151628aed2a6,2,5,852
equal-evaluations,2,2b7e151628aed2a6,2,6,1704
equal-evaluations,2,2b7e151628aed2a6,2,7,852
equal-evaluations,2,2b7e151628aed2a6,2,8,1703
equal-evaluations,2,2b7e151628aed2a6,2,9,852
equal-evaluations,2,2b7e151628aed2a6,2,10,852
equal-evaluations,2,2b7e151628aed2a6,2,11,852
equal-evaluations,2,2b7e151628aed2a6,2,12,852
equal-evaluations,2,2b7e151628aed2a6,2,13,852
equal-evaluations,2,2b7e151628aed2a6,2,14,2556
equal-evaluations,2,2b7e151628aed2a6,2,15,852
equal-evaluations,2,2b7e151628aed2a6,2,16,852
equal-evaluations,2,2b7e151628aed2a6,3,4,852
equal-evaluations,2,2b7e151628aed2a6,3,5,852
equal-evaluations,2,2b7e151628aed2a6,3,6,852
equal-evaluations,2,2b7e151628aed2a6,3,7,1704
equal-evaluations,2,2b7e151628aed2a6,3,8,1704
equal-evaluations,2,2b7e151628aed2a6,3,9,852
equal-evaluations,2,2b7e151628aed2a6,3,10,852
equal-evaluations,2,2b7e151628aed2a6,3,11,852
equal-evaluations,2,2b7e151628aed2a6,3,12,852
equal-evaluations,2,2b7e151628aed2a6,3,13,1703
equal-evaluations,2,2b7e151628aed2a6,3,14,1704
equal-evaluations,2,2b7e151628aed2a6,3,15,852
equal-evaluations,2,2b7e151628aed2a6,3,16,1703
equal-evaluations,2,2b7e151628aed2a6,4,5,852
equal-evaluations,2,2b7e151628aed2a6,4,6,852
equal-evaluations,2,2b7e151628aed2a6,4,7,2556
equal-evaluations,2,2b7e151628aed2a6,4,8,1703
equal-evaluations,2,2b7e151628aed2a6,4,9,852
equal-evaluations,2,2b7e151628aed2a6,4,10,852
equal-evaluations,2,2b7e151628aed2a6,4,11,851
equal-evaluations,2,2b7e151628aed2a6,4,12,852
equal-evaluations,2,2b7e151628aed2a6,4,13,851
equal-evaluations,2,2b7e151628aed2a6,4,14,1704
equal-evaluations,2,2b7e151628aed2a6,4,15,1704
equal-evaluations,2,2b7e151628aed2a6,4,16,852
equal-evaluations,2,2b7e151628aed2a6,5,6,852
equal-evaluations,2,2b7e151628aed2a6,5,7,852
equal-evaluations,2,2b7e151628aed2a6,5,8,2556
equal-evaluations,2,2b7e151628aed2a6,5,9,1703
equal-evaluations,2,2b7e151628aed2a6,5,10,852
equal-evaluations,2,2b7e151628aed2a6,5,11,852
equal-evaluations,2,2b7e151628aed2a6,5,12,1703
equal-evaluations,2,2b7e151628aed2a6,5,13,1704
equal-evaluations,2,2b7e151628aed2a6,5,14,852
equal-evaluations,2,2b7e151628aed2a6,5,15,852
equal-evaluations,2,2b7e151628aed2a6,5,16,1703
equal-evaluations,2,2b7e151628aed2a6,6,7,852
equal-evaluations,2,2b7e151628aed2a6,6,8,852
equal-evaluations,2,2b7e151628aed2a6,6,9,1704
equal-evaluations,2,2b7e151628aed2a6,6,10,2555
equal-evaluations,2,2b7e151628aed2a6,6,11,852
equal-evaluations,2,2b7e151628aed2a6,6,12,852
equal-evaluations,2,2b7e151628aed2a6,6,13,1704
equal-evaluations,2,2b7e151628aed2a6,6,14,852
equal-evaluations,2,2b7e151628aed2a6,6,15,852
equal-evaluations,2,2b7e151628aed2a6,6,16,852
equal-evaluations,2,2b7e151628aed2a6,7,8,852
equal-evaluations,2,2b7e151628aed2a6,7,9,1703
equal-evaluations,2,2b7e151628aed2a6,7,10,1704
equal-evaluations,2,2b7e151628aed2a6,7,11,1704
equal-evaluations,2,2b7e151628aed2a6,7,12,852
equal-evaluations,2,2b7e151628aed2a6,7,13,852
equal-evaluations,2,2b7e151628aed2a6,7,14,851
equal-evaluations,2,2b7e151628aed2a6,7,15,851
equal-evaluations,2,2b7e151628aed2a6,7,16,852
equal-evaluations,2,2b7e151628aed2a6,8,9,852
equal-evaluations,2,2b7e151628aed2a6,8,10,852
equal-evaluations,2,2b7e151628aed2a6,8,11,2555
equal-evaluations,2,2b7e151628aed2a6,8,12,852
equal-evaluations,2,2b7e151628aed2a6,8,13,852
equal-evaluations,2,2b7e151628aed2a6,8,14,852
equal-evaluations,2,2b7e151628aed2a6,8,15,852
equal-evaluations,2,2b7e151628aed2a6,8,16,852
equal-evaluations,2,2b7e151628aed2a6,9,10,852
equal-evaluations,2,2b7e151628aed2a6,9,11,852
equal-evaluations,2,2b7e151628aed2a6,9,12,852
equal-evaluations,2,2b7e151628aed2a6,9,13,1703
equal-evaluations,2,2b7e151628aed2a6,9,14,852
equal-evaluations,2,2b7e151628aed2a6,9,15,1704
equal-evaluations,2,2b7e151628aed2a6,9,16,852
equal-evaluations,2,2b7e151628aed2a6,10,11,852
equal-evaluations,2,2b7e151628aed2a6,10,12,1703
equal-evaluations,2,2b7e151628aed2a6,10,13,852
equal-evaluations,2,2b7e151628aed2a6,10,14,1703
equal-evaluations,2,2b7e151628aed2a6,10,15,852
equal-evaluations,2,2b7e151628aed2a6,10,16,852
equal-evaluations,2,2b7e151628aed2a6,11,12,852
equal-evaluations,2,2b7e151628aed2a6,11,13,852
equal-evaluations,2,2b7e151628aed2a6,11,14,852
equal-evaluations,2,2b7e151628aed2a6,11,15,1703
equal-evaluations,2,2b7e151628aed2a6,11,16,852
equal-evaluations,2,2b7e151628aed2a6,12,13,852
equal-evaluations,2,2b7e151628aed2a6,12,14,852
equal-evaluations,2,2b7e151628aed2a6,12,15,852
equal-evaluations,2,2b7e151628aed2a6,12,16,3407
equal-evaluations,2,2b7e151628aed2a6,13,14,852
equal-evaluations,2,2b7e151628aed2a6,13,15,1704
equal-evaluations,2,2b7e151628aed2a6,13,16,852
equal-evaluations,2,2b7e151628aed2a6,14,15,1704
equal-evaluations,2,2b7e151628aed2a6,14,16,852
equal-evaluations,2,2b7e151628aed2a6,15,16,852
equal-evaluations,2,77a19d3c4e280b51,0,1,2752
equal-evaluations,2,77a19d3c4e280b51,0,2,918
equal-evaluations,2,77a19d3c4e280b51,0,3,1835
equal-evaluations,2,77a19d3c4e280b51,0,4,1834
equal-evaluations,2,77a19d3c4e280b51,0,5,918
equal-evaluations,2,77a19d3c4e280b51,0,6,918
equal-evaluations,2,77a19d3c4e280b51,0,7,917
equal-evaluations,2,77a19d3c4e280b51,0,8,917
equal-evaluations,2,77a19d3c4e280b51,0,9,917
equal-evaluations,2,77a19d3c4e280b51,0,10,917
equal-evaluations,2,77a19d3c4e280b51,0,11,1835
equal-evaluations,2,77a19d3c4e280b51,0,12,918
equal-evaluations,2,77a19d3c4e280b51,0,13,917
equal-evaluations,2,77a19d3c4e280b51,0,14,918
equal-evaluations,2,77a19d3c4e280b51,0,15,917
equal-evaluations,2,77a19d3c4e280b51,0,16,918
equal-evaluations,2,77a19d3c4e280b51,1,2,918
equal-evaluations,2,77a19d3c4e280b51,1,3,917
equal-evaluations,2,77a19d3c4e280b51,1,4,918
equal-evaluations,2,77a19d3c4e280b51,1,5,918
equal-evaluations,2,77a19d3c4e280b51,1,6,918
equal-evaluations,2,77a19d3c4e280b51,1,7,918
equal-evaluations,2,77a19d3c4e280b51,1,8,917
equal-evaluations,2,77a19d3c4e280b51,1,9,918
equal-evaluations,2,77a19d3c4e280b51,1,10,918
equal-evaluations,2,77a19d3c4e280b51,1,11,917
equal-evaluations,2,77a19d3c4e280b51,1,12,918
equal-evaluations,2,77a19d3c4e280b51,1,13,917
equal-evaluations,2,77a19d3c4e280b51,1,14,2751
equal-evaluations,2,77a19d3c4e280b51,1,15,918
equal-evaluations,2,77a19d3c4e280b51,1,16,917
equal-evaluations,2,77a19d3c4e280b51,2,3,917
equal-evaluations,2,77a19d3c4e280b51,2,4,918
equal-evaluations,2,77a19d3c4e280b51,2,5,917
equal-evaluations,2,77a19d3c4e280b51,2,6,917
equal-evaluations,2,77a19d3c4e280b51,2,7,918
equal-evaluations,2,77a19d3c4e280b51,2,8,1834
equal-evaluations,2,77a19d3c4e280b51,2,9,917
equal-evaluations,2,77a19d3c4e280b51,2,10,918
equal-evaluations,2,77a19d3c4e280b51,2,11,917
equal-evaluations,2,77a19d3c4e280b51,2,12,917
equal-evaluations,2,77a19d3c4e280b51,2,13,1836
equal-evaluations,2,77a19d3c4e280b51,2,14,918
equal-evaluations,2,77a19d3c4e280b51,2,15,1835
equal-evaluations,2,77a19d3c4e280b51,2,16,1834
