seed,comparison_id,stream,control_slot,snapshot_commit,horizon,pair_left,pair_right,action_left,action_right,action_delta_left,action_delta_right,d_before,d_after,j_exact,j_per_example_mean,event_decomposition_residual,class0_mean_j,class1_mean_j,class2_mean_j,stratum0_mean_j,stratum1_mean_j,stratum2_mean_j,stratum3_mean_j,stratum4_mean_j,stratum5_mean_j,stratum6_mean_j,stratum7_mean_j,relu_diff_before,relu_diff_after,relu_newly_different,relu_resolved,action_relation,relu_transition
2b7e151628aed2a6,143,L0-original-frozen,1,3200,23,2,0,46,0,-0.020000,0.020000,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0,0,0,0,adjacent-layer-coarse,none
2b7e151628aed2a6,143,L0-original-frozen,1,3200,24,2,0,42,6,0.020000,-0.020000,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0,0,0,0,adjacent-layer-coarse,none
2b7e151628aed2a6,143,L0-original-frozen,1,3200,25,2,0,44,6,-0.020000,0.020000,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0,0,0,0,adjacent-layer-coarse,none
2b7e151628aed2a6,143,L0-original-frozen,1,3200,26,2,0,46,6,-0.020000,0.020000,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0,0,0,0,adjacent-layer-coarse,none
2b7e151628aed2a6,143,L0-original-frozen,1,3200,27,2,0,48,6,0.020000,0.020000,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0,0,0,0,adjacent-layer-coarse,none
2b7e151628aed2a6,143,L0-original-frozen,1,3200,28,2,0,37,19,0.020000,0.020000,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0,0,0,0,adjacent-layer-coarse,none
2b7e151628aed2a6,143,L0-original-frozen,1,3200,29,2,0,52,6,0.010000,-0.020000,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0,0,0,0,adjacent-layer-coarse,none
2b7e151628aed2a6,143,L0-original-frozen,1,3200,30,2,0,54,6,0.020000,-0.020000,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0,0,0,0,adjacent-layer-coarse,none
2b7e151628aed2a6,143,L0-original-frozen,1,3200,31,2,0,42,20,0.020000,0.020000,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0,0,0,0,adjacent-layer-coarse,none
2b7e151628aed2a6,143,L0-original-frozen,1,3200,32,2,0,58,6,0.010000,-0.020000,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0,0,0,0,adjacent-layer-coarse,none
2b7e151628aed2a6,143,L0-original-frozen,1,3200,33,2,0,50,16,0.020000,-0.020000,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0,0,0,0,adjacent-layer-coarse,none
2b7e151628aed2a6,143,L0-original-frozen,1,3200,34,2,0,68,0,0.020000,-0.020000,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0,0,0,0,adjacent-layer-coarse,none
2b7e151628aed2a6,143,L0-original-frozen,1,3200,35,2,0,70,0,-0.010000,-0.020000,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0,0,0,0,adjacent-layer-coarse,none
2b7e151628aed2a6,143,L0-original-frozen,1,3200,36,2,0,72,0,-0.020000,-0.020000,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0,0,0,0,adjacent-layer-coarse,none
2b7e151628aed2a6,143,L0-original-frozen,1,3200,37,2,0,74,0,-0.010000,-0.020000,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0,0,0,0,adjacent-layer-coarse,none
2b7e151628aed2a6,143,L0-original-frozen,1,3200,38,2,0,76,0,-0.020000,-0.020000,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0,0,0,0,adjacent-layer-coarse,none
2b7e151628aed2a6,143,L0-original-frozen,1,3200,39,2,0,72,6,-0.020000,0.020000,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0,0,0,0,adjacent-layer-coarse,none
2b7e151628aed2a6,143,L0-original-frozen,1,3200,40,2,0,74,6,-0.010000,0.020000,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0,0,0,0,adjacent-layer-coarse,none
2b7e151628aed2a6,143,L0-original-frozen,1,3200,41,2,0,66,16,0.010000,0.020000,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0,0,0,0,adjacent-layer-coarse,none
2b7e151628aed2a6,143,L0-original-frozen,1,3200,42,2,0,65,19,0.000000,-0.020000,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0,0,0,0,same-layer-unrelated,none
2b7e151628aed2a6,143,L0-original-frozen,1,3200,43,2,0,86,0,0.020000,0.020000,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0,0,0,0,adjacent-layer-coarse,none
2b7e151628aed2a6,143,L0-original-frozen,1,3200,44,2,0,88,0,0.010000,0.020000,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0,0,0,0,adjacent-layer-coarse,none
2b7e151628aed2a6,143,L0-original-frozen,1,3200,45,2,0,71,19,-0.020000,0.020000,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0,0,0,0,adjacent-layer-coarse,none
2b7e151628aed2a6,143,L0-original-frozen,1,3200,46,2,0,92,0,0.010000,0.020000,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0,0,0,0,adjacent-layer-coarse,none
2b7e151628aed2a6,143,L0-original-frozen,1,3200,47,2,0,72,22,-0.020000,0.020000,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0,0,0,0,adjacent-layer-coarse,none
2b7e151628aed2a6,143,L0-original-frozen,1,3200,48,2,0,90,6,-0.020000,-0.020000,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0,0,0,0,adjacent-layer-coarse,none
2b7e151628aed2a6,143,L0-original-frozen,1,3200,49,2,0,82,16,-0.020000,-0.020000,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0,0,0,0,adjacent-layer-coarse,none
2b7e151628aed2a6,143,L0-original-frozen,1,3200,50,2,0,92,8,-0.010000,-0.020000,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0,0,0,0,adjacent-layer-coarse,none
2b7e151628aed2a6,143,L0-original-frozen,1,3200,51,2,0,74,28,0.010000,0.020000,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0,0,0,0,adjacent-layer-coarse,none
2b7e151628aed2a6,143,L0-original-frozen,1,3200,52,2,0,91,13,0.010000,-0.020000,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0,0,0,0,adjacent-layer-coarse,none
2b7e151628aed2a6,143,L0-original-frozen,1,3200,53,2,0,90,16,-0.010000,0.020000,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0,0,0,0,adjacent-layer-coarse,none
2b7e151628aed2a6,143,L0-original-frozen,1,3200,54,2,0,92,16,-0.020000,0.020000,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0,0,0,0,adjacent-layer-coarse,none
2b7e151628aed2a6,143,L0-original-frozen,1,3200,55,2,0,92,18,-0.020000,0.010000,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0,0,0,0,adjacent-layer-coarse,none
2b7e151628aed2a6,143,L0-original-frozen,1,3200,56,2,0,112,0,0.000000,0.020000,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0,0,0,0,same-layer-unrelated,none
2b7e151628aed2a6,143,L0-original-frozen,1,3200,57,2,0,98,16,-0.020000,-0.020000,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0,0,0,0,same-layer-unrelated,none
2b7e151628aed2a6,143,L0-original-frozen,1,3200,58,2,0,100,16,-0.020000,-0.020000,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0,0,0,0,same-layer-unrelated,none
2b7e151628aed2a6,143,L0-original-frozen,1,3200,59,2,0,118,0,0.000000,-0.020000,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0,0,0,0,same-layer-unrelated,none
2b7e151628aed2a6,143,L0-original-frozen,1,3200,60,2,0,120,0,-0.020000,-0.020000,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0,0,0,0,same-layer-unrelated,none
2b7e151628aed2a6,143,L0-original-frozen,1,3200,61,2,0,90,32,0.020000,-0.020000,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0,0,0,0,adjacent-layer-coarse,none
2b7e151628aed2a6,143,L0-original-frozen,1,3200,62,2,0,92,32,-0.020000,-0.020000,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0,0,0,0,adjacent-layer-coarse,none
2b7e151628aed2a6,143,L0-original-frozen,1,3200,63,2,0,94,32,0.020000,-0.020000,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0,0,0,0,adjacent-layer-coarse,none
2b7e151628aed2a6,143,L0-original-frozen,1,3200,64,2,0,96,32,0.020000,-0.020000,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0,0,0,0,adjacent-layer-coarse,none
2b7e151628aed2a6,144,L2-phase17-frozen,1,3200,2,2,0,38,0,0.000000,-0.020000,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0,0,0,0,same-layer-unrelated,none
2b7e151628aed2a6,144,L2-phase17-frozen,1,3200,3,2,0,40,0,-0.020000,-0.020000,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0,0,0,0,adjacent-layer-coarse,none
2b7e151628aed2a6,144,L2-phase17-frozen,1,3200,4,2,0,34,8,0.010000,-0.020000,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0,0,0,0,adjacent-layer-coarse,none
2b7e151628aed2a6,144,L2-phase17-frozen,1,3200,5,2,0,44,0,-0.010000,0.020000,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0,0,0,0,adjacent-layer-coarse,none
2b7e151628aed2a6,144,L2-phase17-frozen,1,3200,6,2,0,28,18,-0.010000,0.020000,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0,0,0,0,adjacent-layer-coarse,none
2b7e151628aed2a6,144,L2-phase17-frozen,1,3200,7,2,0,48,0,0.000000,0.020000,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0,0,0,0,same-layer-unrelated,none
2b7e151628aed2a6,144,L2-phase17-frozen,1,3200,8,2,0,50,0,-0.020000,0.020000,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0,0,0,0,adjacent-layer-coarse,none
2b7e151628aed2a6,144,L2-phase17-frozen,1,3200,9,2,0,59,116,-0.020000,-0.020000,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0,0,0,0,adjacent-layer-coarse,none
2b7e151628aed2a6,144,L2-phase17-frozen,1,3200,10,2,0,35,19,0.020000,-0.010000,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0,0,0,0,adjacent-layer-coarse,none
2b7e151628aed2a6,144,L2-phase17-frozen,1,3200,11,2,0,89,90,0.020000,0.020000,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0,0,0,0,adjacent-layer-coarse,none
2b7e151628aed2a6,144,L2-phase17-frozen,1,3200,12,2,0,36,22,0.020000,0.010000,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0,0,0,0,adjacent-layer-coarse,none
2b7e151628aed2a6,144,L2-phase17-frozen,1,3200,13,2,0,42,18,-0.010000,-0.020000,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0,0,0,0,adjacent-layer-coarse,none
2b7e151628aed2a6,144,L2-phase17-frozen,1,3200,14,2,0,76,109,-0.020000,-0.020000,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0,0,0,0,adjacent-layer-coarse,none
