seed,family,replicate,global_commit,control_slot,matched,g3_utility,g3_regret,control_utility,regret_gap,initial_control_better,first_reversal_horizon,persistent_reversal,transient_reversal,no_reversal,horizon,g3_train_loss,control_train_loss,g3_vs_control_train_delta,g3_validation_loss,control_validation_loss,g3_control_parameter_distance
2b7e151628aed2a6,L0-original,0,3150,control_b,true,-0.00037938,0.00266913,-0.00037633,0.00000305,true,4,false,true,false,4,0.09049443,0.09075236,-0.00025792,0.11649445,0.11703796,0.03741655
2b7e151628aed2a6,L0-original,0,3150,control_b,true,-0.00037938,0.00266913,-0.00037633,0.00000305,true,4,false,true,false,8,0.08882583,0.08944046,-0.00061464,0.11226511,0.11359876,0.06324552
2b7e151628aed2a6,L0-original,0,3150,control_b,true,-0.00037938,0.00266913,-0.00037633,0.00000305,true,4,false,true,false,16,0.09722984,0.09732885,-0.00009901,0.13234971,0.13326584,0.06244995
2b7e151628aed2a6,L0-original,0,3150,control_b,true,-0.00037938,0.00266913,-0.00037633,0.00000305,true,4,false,true,false,32,0.09554569,0.09692341,-0.00137772,0.13024986,0.13284090,0.11456434
2b7e151628aed2a6,L0-original,0,3150,control_b,true,-0.00037938,0.00266913,-0.00037633,0.00000305,true,4,false,true,false,64,0.08546809,0.08430600,0.00116209,0.10971850,0.10518426,0.14159796
2b7e151628aed2a6,L1-new-evidence,0,3150,control_a,true,-0.00037938,0.00266913,-0.00038113,0.00000176,false,0,false,false,false,1,0.09438112,0.09438288,-0.00000176,0.12542953,0.12547232,0.03999998
2b7e151628aed2a6,L1-new-evidence,0,3150,control_a,true,-0.00037938,0.00266913,-0.00038113,0.00000176,false,0,false,false,false,2,0.09332382,0.09326661,0.00005721,0.12395868,0.12394485,0.03999998
2b7e151628aed2a6,L1-new-evidence,0,3150,control_a,true,-0.00037938,0.00266913,-0.00038113,0.00000176,false,0,false,false,false,4,0.08906154,0.08913466,-0.00007312,0.11450023,0.11440498,0.03999998
2b7e151628aed2a6,L1-new-evidence,0,3150,control_a,true,-0.00037938,0.00266913,-0.00038113,0.00000176,false,0,false,false,false,8,0.08584077,0.08554429,0.00029648,0.10577691,0.10528205,0.05291501
2b7e151628aed2a6,L1-new-evidence,0,3150,control_a,true,-0.00037938,0.00266913,-0.00038113,0.00000176,false,0,false,false,false,16,0.09160367,0.09028638,0.00131729,0.11772481,0.11595917,0.07615768
2b7e151628aed2a6,L1-new-evidence,0,3150,control_a,true,-0.00037938,0.00266913,-0.00038113,0.00000176,false,0,false,false,false,32,0.09215715,0.09120486,0.00095229,0.12413194,0.12237946,0.12031204
2b7e151628aed2a6,L1-new-evidence,0,3150,control_a,true,-0.00037938,0.00266913,-0.00038113,0.00000176,false,0,false,false,false,64,0.08165166,0.08072510,0.00092655,0.09727306,0.09638245,0.13444324
2b7e151628aed2a6,L1-new-evidence,0,3150,control_b,true,-0.00037938,0.00266913,-0.00037633,0.00000305,true,4,false,true,false,1,0.09438112,0.09437808,0.00000305,0.12542953,0.12577419,0.03605549
2b7e151628aed2a6,L1-new-evidence,0,3150,control_b,true,-0.00037938,0.00266913,-0.00037633,0.00000305,true,4,false,true,false,2,0.09332382,0.09329774,0.00002608,0.12395868,0.12428469,0.03605549
2b7e151628aed2a6,L1-new-evidence,0,3150,control_b,true,-0.00037938,0.00266913,-0.00037633,0.00000305,true,4,false,true,false,4,0.08906154,0.08921328,-0.00015175,0.11450023,0.11477500,0.03605549
2b7e151628aed2a6,L1-new-evidence,0,3150,control_b,true,-0.00037938,0.00266913,-0.00037633,0.00000305,true,4,false,true,false,8,0.08584077,0.08584720,-0.00000643,0.10577691,0.10589800,0.04999998
2b7e151628aed2a6,L1-new-evidence,0,3150,control_b,true,-0.00037938,0.00266913,-0.00037633,0.00000305,true,4,false,true,false,16,0.09160367,0.08904773,0.00255594,0.11772481,0.11263002,0.07141424
2b7e151628aed2a6,L1-new-evidence,0,3150,control_b,true,-0.00037938,0.00266913,-0.00037633,0.00000305,true,4,false,true,false,32,0.09215715,0.09234010,-0.00018296,0.12413194,0.12513846,0.10271313
2b7e151628aed2a6,L1-new-evidence,0,3150,control_b,true,-0.00037938,0.00266913,-0.00037633,0.00000305,true,4,false,true,false,64,0.08165166,0.08110564,0.00054602,0.09727306,0.09698328,0.12688573
2b7e151628aed2a6,L1-new-evidence,1,3150,control_a,true,-0.00037938,0.00266913,-0.00038113,0.00000176,false,0,false,false,false,1,0.09438112,0.09438288,-0.00000176,0.12542953,0.12547232,0.03999998
2b7e151628aed2a6,L1-new-evidence,1,3150,control_a,true,-0.00037938,0.00266913,-0.00038113,0.00000176,false,0,false,false,false,2,0.09123566,0.09113025,0.00010541,0.11903363,0.11892626,0.03999998
2b7e151628aed2a6,L1-new-evidence,1,3150,control_a,true,-0.00037938,0.00266913,-0.00038113,0.00000176,false,0,false,false,false,4,0.09086867,0.09115727,-0.00028859,0.11966918,0.12073404,0.05291500
2b7e151628aed2a6,L1-new-evidence,1,3150,control_a,true,-0.00037938,0.00266913,-0.00038113,0.00000176,false,0,false,false,false,8,0.09390690,0.09373937,0.00016753,0.12717782,0.12667574,0.05830948
2b7e151628aed2a6,L1-new-evidence,1,3150,control_a,true,-0.00037938,0.00266913,-0.00038113,0.00000176,false,0,false,false,false,16,0.09910671,0.09820207,0.00090463,0.13825072,0.13660717,0.08185348
2b7e151628aed2a6,L1-new-evidence,1,3150,control_a,true,-0.00037938,0.00266913,-0.00038113,0.00000176,false,0,false,false,false,32,0.09061236,0.08947132,0.00114104,0.11825166,0.11774085,0.11368811
2b7e151628aed2a6,L1-new-evidence,1,3150,control_a,true,-0.00037938,0.00266913,-0.00038113,0.00000176,false,0,false,false,false,64,0.09509507,0.08915931,0.00593576,0.13095181,0.12005323,0.16718245
2b7e151628aed2a6,L1-new-evidence,1,3150,control_b,true,-0.00037938,0.00266913,-0.00037633,0.00000305,true,4,false,true,false,1,0.09438112,0.09437808,0.00000305,0.12542953,0.12577419,0.03605549
2b7e151628aed2a6,L1-new-evidence,1,3150,control_b,true,-0.00037938,0.00266913,-0.00037633,0.00000305,true,4,false,true,false,2,0.09123566,0.09121981,0.00001585,0.11903363,0.11929216,0.03605549
2b7e151628aed2a6,L1-new-evidence,1,3150,control_b,true,-0.00037938,0.00266913,-0.00037633,0.00000305,true,4,false,true,false,4,0.09086867,0.09149037,-0.00062169,0.11966918,0.12138522,0.04123103
2b7e151628aed2a6,L1-new-evidence,1,3150,control_b,true,-0.00037938,0.00266913,-0.00037633,0.00000305,true,4,false,true,false,8,0.09390690,0.09400579,-0.00009888,0.12717782,0.12725981,0.04795827
2b7e151628aed2a6,L1-new-evidence,1,3150,control_b,true,-0.00037938,0.00266913,-0.00037633,0.00000305,true,4,false,true,false,16,0.09910671,0.09888154,0.00022517,0.13825072,0.13784930,0.06082757
2b7e151628aed2a6,L1-new-evidence,1,3150,control_b,true,-0.00037938,0.00266913,-0.00037633,0.00000305,true,4,false,true,false,32,0.09061236,0.09121663,-0.00060427,0.11825166,0.11959446,0.07968685
2b7e151628aed2a6,L1-new-evidence,1,3150,control_b,true,-0.00037938,0.00266913,-0.00037633,0.00000305,true,4,false,true,false,64,0.09509507,0.09303090,0.00206417,0.13095181,0.12827092,0.14230242
2b7e151628aed2a6,L2-shifted-schedule,0,3150,control_a,true,-0.00037938,0.00266913,-0.00038113,0.00000176,false,0,false,false,false,1,0.09438112,0.09438288,-0.00000176,0.12542953,0.12547232,0.03999998
2b7e151628aed2a6,L2-shifted-schedule,0,3150,control_a,true,-0.00037938,0.00266913,-0.00038113,0.00000176,false,0,false,false,false,2,0.09436500,0.09439602,-0.00003102,0.12537743,0.12554587,0.04472134
2b7e151628aed2a6,L2-shifted-schedule,0,3150,control_a,true,-0.00037938,0.00266913,-0.00038113,0.00000176,false,0,false,false,false,4,0.09007140,0.09006917,0.00000224,0.11601751,0.11572395,0.05291501
2b7e151628aed2a6,L2-shifted-schedule,0,3150,control_a,true,-0.00037938,0.00266913,-0.00038113,0.00000176,false,0,false,false,false,8,0.08919787,0.08918674,0.00001114,0.11330152,0.11304324,0.05291501
2b7e151628aed2a6,L2-shifted-schedule,0,3150,control_a,true,-0.00037938,0.00266913,-0.00038113,0.00000176,false,0,false,false,false,16,0.09770929,0.09216785,0.00554144,0.13357358,0.12168326,0.10488084
2b7e151628aed2a6,L2-shifted-schedule,0,3150,control_a,true,-0.00037938,0.00266913,-0.00038113,0.00000176,false,0,false,false,false,32,0.09586883,0.09713254,-0.00126372,0.13154443,0.13506205,0.11532557
2b7e151628aed2a6,L2-shifted-schedule,0,3150,control_a,true,-0.00037938,0.00266913,-0.00038113,0.00000176,false,0,false,false,false,64,0.08618212,0.08649228,-0.00031016,0.11044206,0.11156049,0.12338958
2b7e151628aed2a6,L2-shifted-schedule,0,3150,control_b,true,-0.00037938,0.00266913,-0.00037633,0.00000305,true,2,false,true,false,1,0.09438112,0.09437808,0.00000305,0.12542953,0.12577419,0.03605549
2b7e151628aed2a6,L2-shifted-schedule,0,3150,control_b,true,-0.00037938,0.00266913,-0.00037633,0.00000305,true,2,false,true,false,2,0.09436500,0.09440891,-0.00004391,0.12537743,0.12586497,0.04123103
2b7e151628aed2a6,L2-shifted-schedule,0,3150,control_b,true,-0.00037938,0.00266913,-0.00037633,0.00000305,true,2,false,true,false,4,0.09007140,0.09012502,-0.00005362,0.11601751,0.11606991,0.04999998
2b7e151628aed2a6,L2-shifted-schedule,0,3150,control_b,true,-0.00037938,0.00266913,-0.00037633,0.00000305,true,2,false,true,false,8,0.08919787,0.08921625,-0.00001838,0.11330152,0.11334279,0.04999998
2b7e151628aed2a6,L2-shifted-schedule,0,3150,control_b,true,-0.00037938,0.00266913,-0.00037633,0.00000305,true,2,false,true,false,16,0.09770929,0.09235650,0.00535279,0.13357358,0.12200898,0.09165145
2b7e151628aed2a6,L2-shifted-schedule,0,3150,control_b,true,-0.00037938,0.00266913,-0.00037633,0.00000305,true,2,false,true,false,32,0.09586883,0.09477112,0.00109771,0.13154443,0.12988834,0.12539931
2b7e151628aed2a6,L2-shifted-schedule,0,3150,control_b,true,-0.00037938,0.00266913,-0.00037633,0.00000305,true,2,false,true,false,64,0.08618212,0.08445600,0.00172612,0.11044206,0.10838005,0.15858746
2b7e151628aed2a6,L2-shifted-schedule,1,3150,control_a,true,-0.00037938,0.00266913,-0.00038113,0.00000176,false,0,false,false,false,1,0.09438112,0.09438288,-0.00000176,0.12542953,0.12547232,0.03999998
2b7e151628aed2a6,L2-shifted-schedule,1,3150,control_a,true,-0.00037938,0.00266913,-0.00038113,0.00000176,false,0,false,false,false,2,0.09458212,0.09445947,0.00012264,0.12562560,0.12547444,0.03999998
2b7e151628aed2a6,L2-shifted-schedule,1,3150,control_a,true,-0.00037938,0.00266913,-0.00038113,0.00000176,false,0,false,false,false,4,0.09039405,0.09014026,0.00025379,0.11637583,0.11588430,0.05656853
2b7e151628aed2a6,L2-shifted-schedule,1,3150,control_a,true,-0.00037938,0.00266913,-0.00038113,0.00000176,false,0,false,false,false,8,0.09018502,0.08894384,0.00124118,0.11628172,0.11267246,0.07549832
2b7e151628aed2a6,L2-shifted-schedule,1,3150,control_a,true,-0.00037938,0.00266913,-0.00038113,0.00000176,false,0,false,false,false,16,0.09686918,0.09186099,0.00500819,0.13392423,0.12145469,0.09899490
2b7e151628aed2a6,L2-shifted-schedule,1,3150,control_a,true,-0.00037938,0.00266913,-0.00038113,0.00000176,false,0,false,false,false,32,0.09731892,0.09474403,0.00257490,0.13399370,0.12725249,0.15588450
2b7e151628aed2a6,L2-shifted-schedule,1,3150,control_a,true,-0.00037938,0.00266913,-0.00038113,0.00000176,false,0,false,false,false,64,0.08443516,0.08446219,-0.00002702,0.10651630,0.10847598,0.17923443
2b7e151628aed2a6,L2-shifted-schedule,1,3150,control_b,true,-0.00037938,0.00266913,-0.00037633,0.00000305,true,0,false,false,true,1,0.09438112,0.09437808,0.00000305,0.12542953,0.12577419,0.03605549
2b7e151628aed2a6,L2-shifted-schedule,1,3150,control_b,true,-0.00037938,0.00266913,-0.00037633,0.00000305,true,0,false,false,true,2,0.09458212,0.09447161,0.00011051,0.12562560,0.12579177,0.03605549
2b7e151628aed2a6,L2-shifted-schedule,1,3150,control_b,true,-0.00037938,0.00266913,-0.00037633,0.00000305,true,0,false,false,true,4,0.09039405,0.09019136,0.00020269,0.11637583,0.11622506,0.05385163
2b7e151628aed2a6,L2-shifted-schedule,1,3150,control_b,true,-0.00037938,0.00266913,-0.00037633,0.00000305,true,0,false,false,true,8,0.09018502,0.08892005,0.00126497,0.11628172,0.11291286,0.07348467
2b7e151628aed2a6,L2-shifted-schedule,1,3150,control_b,true,-0.00037938,0.00266913,-0.00037633,0.00000305,true,0,false,false,true,16,0.09686918,0.09197199,0.00489718,0.13392423,0.12271772,0.09949869
2b7e151628aed2a6,L2-shifted-schedule,1,3150,control_b,true,-0.00037938,0.00266913,-0.00037633,0.00000305,true,0,false,false,true,32,0.09731892,0.09555694,0.00176199,0.13399370,0.12888515,0.13341656
2b7e151628aed2a6,L2-shifted-schedule,1,3150,control_b,true,-0.00037938,0.00266913,-0.00037633,0.00000305,true,0,false,false,true,64,0.08443516,0.08346927,0.00096589,0.10651630,0.10546925,0.16807729
2b7e151628aed2a6,L3-new-evidence-and-schedule,0,3150,control_a,true,-0.00037938,0.00266913,-0.00038113,0.00000176,false,0,false,false,false,1,0.09438112,0.09438288,-0.00000176,0.12542953,0.12547232,0.03999998
2b7e151628aed2a6,L3-new-evidence-and-schedule,0,3150,control_a,true,-0.00037938,0.00266913,-0.00038113,0.00000176,false,0,false,false,false,2,0.09417828,0.09351220,0.00066608,0.12614034,0.12539202,0.04123104
2b7e151628aed2a6,L3-new-evidence-and-schedule,0,3150,control_a,true,-0.00037938,0.00266913,-0.00038113,0.00000176,false,0,false,false,false,4,0.09318694,0.09246961,0.00071733,0.12421456,0.12242623,0.06264979
2b7e151628aed2a6,L3-new-evidence-and-schedule,0,3150,control_a,true,-0.00037938,0.00266913,-0.00038113,0.00000176,false,0,false,false,false,8,0.09311868,0.09190182,0.00121686,0.12403300,0.12102928,0.07826235
2b7e151628aed2a6,L3-new-evidence-and-schedule,0,3150,control_a,true,-0.00037938,0.00266913,-0.00038113,0.00000176,false,0,false,false,false,16,0.09198630,0.09152559,0.00046071,0.12323109,0.12205399,0.09124139
2b7e151628aed2a6,L3-new-evidence-and-schedule,0,3150,control_a,true,-0.00037938,0.00266913,-0.00038113,0.00000176,false,0,false,false,false,32,0.10389477,0.09969989,0.00419488,0.14886616,0.13533737,0.14080122
2b7e151628aed2a6,L3-new-evidence-and-schedule,0,3150,control_a,true,-0.00037938,0.00266913,-0.00038113,0.00000176,false,0,false,false,false,64,0.09843460,0.09223548,0.00619912,0.13933882,0.12607282,0.17599709
2b7e151628aed2a6,L3-new-evidence-and-schedule,0,3150,control_b,true,-0.00037938,0.00266913,-0.00037633,0.00000305,true,16,false,true,false,1,0.09438112,0.09437808,0.00000305,0.12542953,0.12577419,0.03605549
2b7e151628aed2a6,L3-new-evidence-and-schedule,0,3150,control_b,true,-0.00037938,0.00266913,-0.00037633,0.00000305,true,16,false,true,false,2,0.09417828,0.09390306,0.00027522,0.12614034,0.12623172,0.03605549
2b7e151628aed2a6,L3-new-evidence-and-schedule,0,3150,control_b,true,-0.00037938,0.00266913,-0.00037633,0.00000305,true,16,false,true,false,4,0.09318694,0.09300706,0.00017988,0.12421456,0.12342551,0.05937167
2b7e151628aed2a6,L3-new-evidence-and-schedule,0,3150,control_b,true,-0.00037938,0.00266913,-0.00037633,0.00000305,true,16,false,true,false,8,0.09311868,0.09252871,0.00058997,0.12403300,0.12247657,0.07905690
2b7e151628aed2a6,L3-new-evidence-and-schedule,0,3150,control_b,true,-0.00037938,0.00266913,-0.00037633,0.00000305,true,16,false,true,false,16,0.09198630,0.09222927,-0.00024297,0.12323109,0.12357893,0.09300533
2b7e151628aed2a6,L3-new-evidence-and-schedule,0,3150,control_b,true,-0.00037938,0.00266913,-0.00037633,0.00000305,true,16,false,true,false,32,0.10389477,0.09705798,0.00683679,0.14886616,0.12989649,0.14585944
2b7e151628aed2a6,L3-new-evidence-and-schedule,0,3150,control_b,true,-0.00037938,0.00266913,-0.00037633,0.00000305,true,16,false,true,false,64,0.09843460,0.09065700,0.00777761,0.13933882,0.12301722,0.19189833
2b7e151628aed2a6,L3-new-evidence-and-schedule,1,3150,control_a,true,-0.00037938,0.00266913,-0.00038113,0.00000176,false,0,false,false,false,1,0.09438112,0.09438288,-0.00000176,0.12542953,0.12547232,0.03999998
2b7e151628aed2a6,L3-new-evidence-and-schedule,1,3150,control_a,true,-0.00037938,0.00266913,-0.00038113,0.00000176,false,0,false,false,false,2,0.09392222,0.09337503,0.00054719,0.12572721,0.12517676,0.03999998
2b7e151628aed2a6,L3-new-evidence-and-schedule,1,3150,control_a,true,-0.00037938,0.00266913,-0.00038113,0.00000176,false,0,false,false,false,4,0.09390184,0.09329668,0.00060515,0.12520455,0.12471316,0.05916077
2b7e151628aed2a6,L3-new-evidence-and-schedule,1,3150,control_a,true,-0.00037938,0.00266913,-0.00038113,0.00000176,false,0,false,false,false,8,0.09315553,0.09455106,-0.00139554,0.12421617,0.12675922,0.07999995
2b7e151628aed2a6,L3-new-evidence-and-schedule,1,3150,control_a,true,-0.00037938,0.00266913,-0.00038113,0.00000176,false,0,false,false,false,16,0.08634832,0.08554878,0.00079954,0.10642895,0.10438520,0.09797954
2b7e151628aed2a6,L3-new-evidence-and-schedule,1,3150,control_a,true,-0.00037938,0.00266913,-0.00038113,0.00000176,false,0,false,false,false,32,0.09114843,0.08867463,0.00247379,0.12297282,0.11664250,0.13619831
2b7e151628aed2a6,L3-new-evidence-and-schedule,1,3150,control_a,true,-0.00037938,0.00266913,-0.00038113,0.00000176,false,0,false,false,false,64,0.08837425,0.08814452,0.00022973,0.11784268,0.11424752,0.19627774
2b7e151628aed2a6,L3-new-evidence-and-schedule,1,3150,control_b,true,-0.00037938,0.00266913,-0.00037633,0.00000305,true,8,false,true,false,1,0.09438112,0.09437808,0.00000305,0.12542953,0.12577419,0.03605549
2b7e151628aed2a6,L3-new-evidence-and-schedule,1,3150,control_b,true,-0.00037938,0.00266913,-0.00037633,0.00000305,true,8,false,true,false,2,0.09392222,0.09363478,0.00028744,0.12572721,0.12580669,0.03605549
2b7e151628aed2a6,L3-new-evidence-and-schedule,1,3150,control_b,true,-0.00037938,0.00266913,-0.00037633,0.00000305,true,8,false,true,false,4,0.09390184,0.09351318,0.00038865,0.12520455,0.12530163,0.05656851
2b7e151628aed2a6,L3-new-evidence-and-schedule,1,3150,control_b,true,-0.00037938,0.00266913,-0.00037633,0.00000305,true,8,false,true,false,8,0.09315553,0.09470450,-0.00154898,0.12421617,0.12718092,0.08185348
2b7e151628aed2a6,L3-new-evidence-and-schedule,1,3150,control_b,true,-0.00037938,0.00266913,-0.00037633,0.00000305,true,8,false,true,false,16,0.08634832,0.08639047,-0.00004215,0.10642895,0.10608304,0.10295625
2b7e151628aed2a6,L3-new-evidence-and-schedule,1,3150,control_b,true,-0.00037938,0.00266913,-0.00037633,0.00000305,true,8,false,true,false,32,0.09114843,0.09114192,0.00000651,0.12297282,0.12147277,0.11034032
2b7e151628aed2a6,L3-new-evidence-and-schedule,1,3150,control_b,true,-0.00037938,0.00266913,-0.00037633,0.00000305,true,8,false,true,false,64,0.08837425,0.08990819,-0.00153394,0.11784268,0.11738724,0.16852292
2b7e151628aed2a6,L0-original,0,3200,control_a,true,0.00146554,0.00000000,0.00146554,0.00000000,false,0,false,false,false,1,0.08612982,0.08612982,0.00000000,0.10706104,0.10706104,0.02000000
2b7e151628aed2a6,L0-original,0,3200,control_a,true,0.00146554,0.00000000,0.00146554,0.00000000,false,0,false,false,false,2,0.08500306,0.08500306,0.00000000,0.10380819,0.10380819,0.02000000
2b7e151628aed2a6,L0-original,0,3200,control_a,true,0.00146554,0.00000000,0.00146554,0.00000000,false,0,false,false,false,4,0.08373449,0.08373449,0.00000000,0.10147801,0.10147801,0.02000000
2b7e151628aed2a6,L0-original,0,3200,control_a,true,0.00146554,0.00000000,0.00146554,0.00000000,false,0,false,false,false,8,0.08729907,0.08729907,0.00000000,0.11343038,0.11343038,0.02000000
2b7e151628aed2a6,L0-original,0,3200,control_a,true,0.00146554,0.00000000,0.00146554,0.00000000,false,0,false,false,false,16,0.08504134,0.08504134,0.00000000,0.10901480,0.10901480,0.02000000
2b7e151628aed2a6,L0-original,0,3200,control_a,true,0.00146554,0.00000000,0.00146554,0.00000000,false,0,false,false,false,32,0.08907171,0.08907171,0.00000000,0.11639709,0.11639709,0.02000000
2b7e151628aed2a6,L0-original,0,3200,control_a,true,0.00146554,0.00000000,0.00146554,0.00000000,false,0,false,false,false,64,0.07985861,0.07985861,0.00000000,0.09793811,0.09793811,0.02000000
2b7e151628aed2a6,L0-original,0,3200,control_b,false,0.00146554,0.00000000,0.00000000,0.00000000,false,0,false,false,false,1,0.08612982,0.08759537,-0.00146554,0.10706104,0.11098152,0.01999998
2b7e151628aed2a6,L0-original,0,3200,control_b,false,0.00146554,0.00000000,0.00000000,0.00000000,false,0,false,false,false,2,0.08500306,0.08611382,-0.00111076,0.10380819,0.10706950,0.01999998
