seed,global_commit,selected_present,g3_initial_utility,greedy_initial_utility,initial_regret,g3_initial_harmful,horizon,g3_train_loss,greedy_train_loss,delta_train_loss,g3_validation_loss,greedy_validation_loss,g3_best_opportunity,greedy_best_opportunity,delta_best_opportunity,g3_positive_blocks,greedy_positive_blocks,g3_harmful_blocks,greedy_harmful_blocks,g3_mean_positive_utility,greedy_mean_positive_utility,g3_median_positive_utility,greedy_median_positive_utility
1111222233334444,3450,true,0.00031525,0.00053995,0.00022470,false,4,0.12185705,0.12178675,0.00007030,0.14477330,0.14466827,0.00077049,0.00078039,-0.00000989,21,21,34,31,0.00021618,0.00022010,0.00012035,0.00011064
1111222233334444,3450,true,0.00031525,0.00053995,0.00022470,false,8,0.12088782,0.12150523,-0.00061741,0.14319591,0.14362168,0.00039632,0.00044788,-0.00005156,27,42,24,12,0.00010752,0.00013719,0.00007290,0.00010303
1111222233334444,3450,true,0.00031525,0.00053995,0.00022470,false,16,0.12108020,0.12216222,-0.00108202,0.14227772,0.14273988,0.00051226,0.00098810,-0.00047584,41,46,12,8,0.00013116,0.00025276,0.00008990,0.00024058
1111222233334444,3450,true,0.00031525,0.00053995,0.00022470,false,32,0.11874941,0.11966515,-0.00091574,0.13839293,0.14010860,0.00030259,0.00042354,-0.00012095,24,22,28,29,0.00009968,0.00012861,0.00006504,0.00009280
1111222233334444,3450,true,0.00031525,0.00053995,0.00022470,false,64,0.12393343,0.12483820,-0.00090476,0.15296723,0.15499955,0.00135577,0.00125586,0.00009990,36,31,18,19,0.00023905,0.00016973,0.00013230,0.00011050
1111222233334444,3500,true,0.00017886,0.00052948,0.00035062,false,1,0.11980443,0.11945382,0.00035062,0.14229822,0.14170526,0.00029039,0.00024054,0.00004984,23,23,32,31,0.00010818,0.00009131,0.00007354,0.00008386
1111222233334444,3500,true,0.00017886,0.00052948,0.00035062,false,2,0.11958686,0.11933889,0.00024797,0.14176856,0.14151949,0.00024544,0.00023200,0.00001344,14,19,33,32,0.00008151,0.00007424,0.00003788,0.00006964
1111222233334444,3500,true,0.00017886,0.00052948,0.00035062,false,4,0.11934983,0.11911964,0.00023019,0.14137059,0.14111459,0.00094136,0.00084019,0.00010117,42,39,12,14,0.00019151,0.00015483,0.00011872,0.00009716
1111222233334444,3500,true,0.00017886,0.00052948,0.00035062,false,8,0.12179551,0.12162601,0.00016949,0.14789601,0.14766122,0.00092051,0.00088202,0.00003849,21,23,35,32,0.00021778,0.00016204,0.00011876,0.00008723
1111222233334444,3500,true,0.00017886,0.00052948,0.00035062,false,16,0.12547599,0.12535676,0.00011922,0.15581100,0.15585923,0.00051446,0.00051681,-0.00000235,31,31,16,18,0.00020031,0.00018322,0.00017211,0.00013965
1111222233334444,3500,true,0.00017886,0.00052948,0.00035062,false,32,0.11836717,0.11924901,-0.00088184,0.14026977,0.14191727,0.00030468,0.00023818,0.00006650,30,21,22,33,0.00008326,0.00009085,0.00006650,0.00008629
1111222233334444,3500,true,0.00017886,0.00052948,0.00035062,false,64,0.12266430,0.12513579,-0.00247150,0.15286270,0.15758742,0.00103211,0.00101519,0.00001691,31,33,26,16,0.00019438,0.00026569,0.00009355,0.00020607
1111222233334444,3550,true,-0.00043526,0.00083642,0.00127168,true,1,0.12323423,0.12196255,0.00127168,0.15265180,0.14969164,0.00112523,0.00088770,0.00023753,24,20,31,35,0.00023213,0.00017100,0.00012608,0.00013129
1111222233334444,3550,true,-0.00043526,0.00083642,0.00127168,true,2,0.12269536,0.12254038,0.00015497,0.15169096,0.15111475,0.00056756,0.00053240,0.00003517,30,34,25,21,0.00017763,0.00017413,0.00013933,0.00011428
1111222233334444,3550,true,-0.00043526,0.00083642,0.00127168,true,4,0.12168107,0.12158673,0.00009434,0.14954959,0.14907962,0.00049092,0.00052977,-0.00003885,33,36,20,19,0.00015410,0.00015990,0.00012743,0.00011300
1111222233334444,3550,true,-0.00043526,0.00083642,0.00127168,true,8,0.11970327,0.12373025,-0.00402698,0.14581110,0.15473928,0.00087974,0.00022328,0.00065646,20,16,33,36,0.00010025,0.00006635,0.00003798,0.00006481
1111222233334444,3550,true,-0.00043526,0.00083642,0.00127168,true,16,0.12438104,0.12488053,-0.00049949,0.15684603,0.15733735,0.00136319,0.00128679,0.00007640,21,25,35,31,0.00027521,0.00029824,0.00010583,0.00014843
1111222233334444,3550,true,-0.00043526,0.00083642,0.00127168,true,32,0.11666825,0.11805657,-0.00138832,0.13913219,0.14197360,0.00024661,0.00036180,-0.00011519,26,29,22,26,0.00005848,0.00007762,0.00004518,0.00005706
1111222233334444,3550,true,-0.00043526,0.00083642,0.00127168,true,64,0.11597428,0.11581358,0.00016071,0.13483003,0.13493080,0.00022581,0.00020593,0.00001989,14,14,43,42,0.00008599,0.00007317,0.00006468,0.00005331
1111222233334444,3600,true,0.00142783,0.00142783,0.00000000,false,1,0.11787453,0.11787453,0.00000000,0.14139079,0.14139079,0.00106793,0.00106793,0.00000000,24,24,24,24,0.00027076,0.00027076,0.00013928,0.00013928
1111222233334444,3600,true,0.00142783,0.00142783,0.00000000,false,2,0.11697593,0.11697593,0.00000000,0.13915479,0.13915479,0.00061697,0.00061697,0.00000000,31,31,20,20,0.00016796,0.00016796,0.00011052,0.00011052
1111222233334444,3600,true,0.00142783,0.00142783,0.00000000,false,4,0.11607945,0.11607945,0.00000000,0.13663284,0.13663284,0.00025358,0.00025358,0.00000000,22,22,33,33,0.00009027,0.00009027,0.00009393,0.00009393
1111222233334444,3600,true,0.00142783,0.00142783,0.00000000,false,8,0.11897745,0.11897745,0.00000000,0.14102754,0.14102754,0.00135070,0.00135070,0.00000000,48,48,8,8,0.00029414,0.00029414,0.00024283,0.00024283
1111222233334444,3600,true,0.00142783,0.00142783,0.00000000,false,16,0.11560852,0.11560852,0.00000000,0.13430957,0.13430957,0.00044087,0.00044087,0.00000000,36,36,19,19,0.00013598,0.00013598,0.00009651,0.00009651
1111222233334444,3600,true,0.00142783,0.00142783,0.00000000,false,32,0.11433852,0.11433852,0.00000000,0.13296080,0.13296080,0.00047860,0.00047860,0.00000000,43,43,10,10,0.00018709,0.00018709,0.00017050,0.00017050
1111222233334444,3600,true,0.00142783,0.00142783,0.00000000,false,64,0.11345813,0.11345813,0.00000000,0.13396545,0.13396545,0.00048780,0.00048780,0.00000000,37,37,19,19,0.00013115,0.00013115,0.00009084,0.00009084
1111222233334444,3650,true,-0.00062408,0.00046851,0.00109260,true,1,0.11531832,0.11422572,0.00109260,0.13491426,0.13298783,0.00039562,0.00023043,0.00016519,17,21,33,30,0.00010986,0.00007195,0.00008097,0.00004001
1111222233334444,3650,true,-0.00062408,0.00046851,0.00109260,true,2,0.11557660,0.11542269,0.00015391,0.13520242,0.13435870,0.00119240,0.00158304,-0.00039064,38,42,15,12,0.00021111,0.00025362,0.00008974,0.00012316
1111222233334444,3650,true,-0.00062408,0.00046851,0.00109260,true,4,0.11567006,0.11557117,0.00009889,0.13619153,0.13519996,0.00094187,0.00090895,0.00003292,43,41,12,13,0.00022071,0.00020937,0.00018505,0.00017520
1111222233334444,3650,true,-0.00062408,0.00046851,0.00109260,true,8,0.11606860,0.11593244,0.00013616,0.13737451,0.13724755,0.00104862,0.00096777,0.00008085,33,32,25,24,0.00024187,0.00023380,0.00014808,0.00017927
1111222233334444,3650,true,-0.00062408,0.00046851,0.00109260,true,16,0.11499032,0.11551104,-0.00052072,0.13600732,0.13689010,0.00083143,0.00091536,-0.00008393,30,34,27,24,0.00027562,0.00026632,0.00024291,0.00020567
1111222233334444,3650,true,-0.00062408,0.00046851,0.00109260,true,32,0.11442975,0.11452194,-0.00009219,0.13776787,0.13691787,0.00034956,0.00029077,0.00005879,19,20,37,35,0.00007100,0.00007585,0.00005116,0.00006293
1111222233334444,3650,true,-0.00062408,0.00046851,0.00109260,true,64,0.11218921,0.11326458,-0.00107537,0.13228296,0.13352644,0.00063749,0.00089979,-0.00026231,24,25,29,30,0.00016675,0.00021226,0.00012285,0.00012124
1111222233334444,3700,true,0.00079277,0.00079277,0.00000000,false,1,0.11316378,0.11316378,0.00000000,0.13405770,0.13405770,0.00019370,0.00019370,0.00000000,19,19,35,35,0.00006926,0.00006926,0.00004882,0.00004882
1111222233334444,3700,true,0.00079277,0.00079277,0.00000000,false,2,0.11326497,0.11326497,0.00000000,0.13420485,0.13420485,0.00024425,0.00024425,0.00000000,17,17,35,35,0.00006767,0.00006767,0.00005165,0.00005165
1111222233334444,3700,true,0.00079277,0.00079277,0.00000000,false,4,0.11291062,0.11291062,0.00000000,0.13369828,0.13369828,0.00122874,0.00122874,0.00000000,22,22,30,30,0.00014068,0.00014068,0.00006402,0.00006402
1111222233334444,3700,true,0.00079277,0.00079277,0.00000000,false,8,0.11438941,0.11438941,0.00000000,0.13546224,0.13546224,0.00186401,0.00186401,0.00000000,46,46,9,9,0.00043976,0.00043976,0.00036994,0.00036994
1111222233334444,3700,true,0.00079277,0.00079277,0.00000000,false,16,0.11170924,0.11170924,0.00000000,0.13141723,0.13141723,0.00038469,0.00038469,0.00000000,16,16,39,39,0.00011930,0.00011930,0.00012656,0.00012656
1111222233334444,3700,true,0.00079277,0.00079277,0.00000000,false,32,0.11219075,0.11219075,0.00000000,0.13364136,0.13364136,0.00044855,0.00044855,0.00000000,39,39,13,13,0.00010466,0.00010466,0.00008172,0.00008172
1111222233334444,3700,true,0.00079277,0.00079277,0.00000000,false,64,0.11298952,0.11298952,0.00000000,0.13528770,0.13528770,0.00084399,0.00084399,0.00000000,39,39,15,15,0.00018568,0.00018568,0.00015587,0.00015587
1111222233334444,3750,true,0.00009876,0.00064525,0.00054649,false,1,0.11374998,0.11320349,0.00054649,0.13358961,0.13517971,0.00065386,0.00043239,0.00022148,38,23,14,30,0.00022905,0.00011077,0.00015289,0.00007405
1111222233334444,3750,true,0.00009876,0.00064525,0.00054649,false,2,0.11332328,0.11283311,0.00049017,0.13241535,0.13329200,0.00096573,0.00048526,0.00048047,39,29,16,22,0.00023356,0.00010129,0.00014821,0.00006299
1111222233334444,3750,true,0.00009876,0.00064525,0.00054649,false,4,0.11329643,0.11260400,0.00069243,0.13391887,0.13333015,0.00052318,0.00028443,0.00023875,26,23,27,27,0.00019924,0.00009701,0.00019480,0.00005752
1111222233334444,3750,true,0.00009876,0.00064525,0.00054649,false,8,0.11313615,0.11236882,0.00076733,0.13389386,0.13327563,0.00015613,0.00019548,-0.00003935,12,18,43,36,0.00005682,0.00007460,0.00004283,0.00006435
1111222233334444,3750,true,0.00009876,0.00064525,0.00054649,false,16,0.11198914,0.11216604,-0.00017690,0.13286708,0.13316232,0.00023460,0.00030600,-0.00007140,24,18,22,30,0.00007916,0.00008745,0.00007328,0.00005951
1111222233334444,3750,true,0.00009876,0.00064525,0.00054649,false,32,0.11044111,0.10952083,0.00092028,0.12990265,0.12952735,0.00015287,0.00024672,-0.00009385,24,25,23,25,0.00005415,0.00007903,0.00004856,0.00005350
1111222233334444,3750,true,0.00009876,0.00064525,0.00054649,false,64,0.11377338,0.10924064,0.00453274,0.14188373,0.13144368,0.00150785,0.00061726,0.00089059,27,28,29,30,0.00027445,0.00015117,0.00012079,0.00010224
1111222233334444,3800,true,-0.00082861,0.00048339,0.00131200,true,1,0.11115216,0.10984016,0.00131200,0.13374780,0.13093953,0.00073782,0.00049851,0.00023931,32,29,22,19,0.00014518,0.00012742,0.00007091,0.00006610
1111222233334444,3800,true,-0.00082861,0.00048339,0.00131200,true,2,0.11240838,0.11064294,0.00176544,0.13648981,0.13294493,0.00068793,0.00050920,0.00017873,30,29,26,27,0.00016684,0.00012609,0.00006181,0.00004636
1111222233334444,3800,true,-0.00082861,0.00048339,0.00131200,true,4,0.11555343,0.11279102,0.00276241,0.14396149,0.13792123,0.00013911,0.00012412,0.00001499,15,11,39,44,0.00008531,0.00007382,0.00009143,0.00007772
1111222233334444,3800,true,-0.00082861,0.00048339,0.00131200,true,8,0.11505402,0.11276764,0.00228637,0.14375834,0.13848211,0.00073123,0.00068117,0.00005006,30,35,24,19,0.00014792,0.00013756,0.00007985,0.00008563
1111222233334444,3800,true,-0.00082861,0.00048339,0.00131200,true,16,0.11348227,0.11125156,0.00223071,0.14108835,0.13556223,0.00100304,0.00069845,0.00030459,38,31,15,19,0.00021299,0.00018166,0.00014187,0.00015458
1111222233334444,3800,true,-0.00082861,0.00048339,0.00131200,true,32,0.11705037,0.11661712,0.00043325,0.14753921,0.14691083,0.00274098,0.00258285,0.00015813,47,48,9,8,0.00051410,0.00050606,0.00038016,0.00039617
1111222233334444,3800,true,-0.00082861,0.00048339,0.00131200,true,64,0.11044804,0.11134086,-0.00089282,0.13250513,0.13476799,0.00117416,0.00093082,0.00024334,34,30,24,29,0.00025807,0.00022285,0.00015482,0.00011508
1111222233334444,3850,true,0.00081314,0.00081314,0.00000000,false,1,0.10998834,0.10998834,0.00000000,0.13373502,0.13373502,0.00078408,0.00078408,0.00000000,22,22,28,28,0.00015175,0.00015175,0.00007246,0.00007246
1111222233334444,3850,true,0.00081314,0.00081314,0.00000000,false,2,0.10920426,0.10920426,0.00000000,0.13200630,0.13200630,0.00054179,0.00054179,0.00000000,21,21,31,31,0.00009887,0.00009887,0.00006688,0.00006688
1111222233334444,3850,true,0.00081314,0.00081314,0.00000000,false,4,0.10846102,0.10846102,0.00000000,0.12918350,0.12918350,0.00030155,0.00030155,0.00000000,27,27,25,25,0.00007168,0.00007168,0.00005290,0.00005290
1111222233334444,3850,true,0.00081314,0.00081314,0.00000000,false,8,0.10946230,0.10946230,0.00000000,0.13066530,0.13066530,0.00013138,0.00013138,0.00000000,9,9,45,45,0.00005572,0.00005572,0.00005538,0.00005538
1111222233334444,3850,true,0.00081314,0.00081314,0.00000000,false,16,0.11070970,0.11070970,0.00000000,0.13241404,0.13241404,0.00052547,0.00052547,0.00000000,17,17,41,41,0.00022495,0.00022495,0.00021543,0.00021543
1111222233334444,3850,true,0.00081314,0.00081314,0.00000000,false,32,0.10997921,0.10997921,0.00000000,0.13510831,0.13510831,0.00077025,0.00077025,0.00000000,39,39,18,18,0.00020873,0.00020873,0.00013378,0.00013378
1111222233334444,3850,true,0.00081314,0.00081314,0.00000000,false,64,0.11372995,0.11372995,0.00000000,0.14579983,0.14579983,0.00130268,0.00130268,0.00000000,26,26,29,29,0.00024578,0.00024578,0.00011283,0.00011283
1111222233334444,3900,true,-0.00027528,0.00056591,0.00084119,true,1,0.11624106,0.11539987,0.00084119,0.15191306,0.14963567,0.00071432,0.00032515,0.00038917,14,14,45,45,0.00014359,0.00011747,0.00005506,0.00010846
1111222233334444,3900,true,-0.00027528,0.00056591,0.00084119,true,2,0.11648610,0.11513535,0.00135075,0.15258457,0.14974704,0.00035403,0.00015646,0.00019757,9,7,47,48,0.00011839,0.00007265,0.00007524,0.00005364
1111222233334444,3900,true,-0.00027528,0.00056591,0.00084119,true,4,0.11906499,0.11705308,0.00201190,0.15760972,0.15384699,0.00221368,0.00205304,0.00016064,36,38,17,16,0.00034634,0.00034080,0.00016430,0.00015091
1111222233334444,3900,true,-0.00027528,0.00056591,0.00084119,true,8,0.11427730,0.11309624,0.00118106,0.14755268,0.14520244,0.00070325,0.00046087,0.00024238,15,22,40,31,0.00012591,0.00011234,0.00006088,0.00005145
1111222233334444,3900,true,-0.00027528,0.00056591,0.00084119,true,16,0.11164242,0.11209327,-0.00045085,0.13957174,0.13866317,0.00027951,0.00032926,-0.00004975,14,17,43,40,0.00006994,0.00009801,0.00005105,0.00007308
1111222233334444,3900,true,-0.00027528,0.00056591,0.00084119,true,32,0.11200360,0.11273821,-0.00073461,0.14105403,0.14221196,0.00071496,0.00072984,-0.00001489,18,17,37,38,0.00018857,0.00017730,0.00013647,0.00009637
1111222233334444,3900,true,-0.00027528,0.00056591,0.00084119,true,64,0.10726875,0.10663575,0.00063300,0.13158612,0.12903242,0.00050179,0.00028243,0.00021936,21,24,28,27,0.00010247,0.00007267,0.00005332,0.00005853
1111222233334444,3950,true,0.00007512,0.00008650,0.00001138,false,1,0.10599112,0.10597973,0.00001138,0.12606531,0.12602656,0.00012325,0.00012462,-0.00000137,18,17,38,37,0.00004031,0.00004008,0.00002377,0.00002502
1111222233334444,3950,true,0.00007512,0.00008650,0.00001138,false,2,0.10586787,0.10585511,0.00001276,0.12586780,0.12582791,0.00027344,0.00029973,-0.00002629,35,37,14,12,0.00009698,0.00010086,0.00006706,0.00007264
1111222233334444,3950,true,0.00007512,0.00008650,0.00001138,false,4,0.10614664,0.10615882,-0.00001218,0.12719901,0.12720178,0.00053871,0.00054183,-0.00000312,10,10,39,39,0.00017952,0.00018649,0.00013416,0.00014503
1111222233334444,3950,true,0.00007512,0.00008650,0.00001138,false,8,0.10725313,0.10723403,0.00001910,0.13165367,0.13162519,0.00020271,0.00020062,0.00000209,20,21,28,29,0.00005339,0.00005131,0.00003301,0.00003012
1111222233334444,3950,true,0.00007512,0.00008650,0.00001138,false,16,0.10679120,0.10675202,0.00003918,0.13177343,0.13172592,0.00029665,0.00028083,0.00001582,19,19,24,24,0.00008174,0.00008097,0.00007214,0.00005551
1111222233334444,3950,true,0.00007512,0.00008650,0.00001138,false,32,0.10597829,0.10607859,-0.00010030,0.12863517,0.12757945,0.00019133,0.00014721,0.00004412,9,8,46,45,0.00006809,0.00006214,0.00005274,0.00005633
1111222233334444,3950,true,0.00007512,0.00008650,0.00001138,false,64,0.10478733,0.10502479,-0.00023746,0.12624221,0.12681197,0.00030071,0.00071956,-0.00041886,12,13,46,45,0.00011909,0.00016150,0.00009806,0.00007077
1111222233334444,4000,true,-0.00069096,0.00047912,0.00117008,true,1,0.10408875,0.10291866,0.00117008,0.12267361,0.12292589,0.00088095,0.00021021,0.00067074,25,24,27,27,0.00014150,0.00006965,0.00010063,0.00007039
1111222233334444,4000,true,-0.00069096,0.00047912,0.00117008,true,2,0.10400447,0.10371596,0.00028850,0.12269398,0.12357155,0.00089227,0.00029091,0.00060137,25,19,28,32,0.00015187,0.00010643,0.00011381,0.00007884
1111222233334444,4000,true,-0.00069096,0.00047912,0.00117008,true,4,0.10440307,0.10439081,0.00001226,0.12280738,0.12392458,0.00105242,0.00052561,0.00052682,15,17,38,37,0.00024030,0.00020095,0.00014069,0.00016113
1111222233334444,4000,true,-0.00069096,0.00047912,0.00117008,true,8,0.10487775,0.10623122,-0.00135347,0.12761606,0.13078286,0.00057212,0.00082766,-0.00025554,22,23,35,34,0.00015660,0.00019662,0.00009936,0.00008260
1111222233334444,4000,true,-0.00069096,0.00047912,0.00117008,true,16,0.10459890,0.10506260,-0.00046369,0.12631822,0.12738524,0.00093313,0.00112274,-0.00018960,43,42,13,11,0.00029102,0.00032168,0.00020570,0.00025228
1111222233334444,4000,true,-0.00069096,0.00047912,0.00117008,true,32,0.10497192,0.10539689,-0.00042497,0.12752442,0.12702447,0.00081923,0.00099003,-0.00017080,36,29,20,25,0.00015051,0.00019081,0.00009865,0.00013499
1111222233334444,4000,true,-0.00069096,0.00047912,0.00117008,true,64,0.10903416,0.10794231,0.00109185,0.13793121,0.13578062,0.00153372,0.00116767,0.00036605,49,45,9,14,0.00031729,0.00023235,0.00020013,0.00014322
1111222233334444,4050,true,0.00049979,0.00122359,0.00072379,false,1,0.10483067,0.10410688,0.00072379,0.13119085,0.12901501,0.00087473,0.00072781,0.00014692,42,40,12,13,0.00016843,0.00015084,0.00010581,0.00010244
1111222233334444,4050,true,0.00049979,0.00122359,0.00072379,false,2,0.10482060,0.10409702,0.00072359,0.13081880,0.12866217,0.00064518,0.00053392,0.00011126,31,31,25,26,0.00014548,0.00013239,0.00010055,0.00009334
1111222233334444,4050,true,0.00049979,0.00122359,0.00072379,false,4,0.10644948,0.10560570,0.00084378,0.13507707,0.13266635,0.00049959,0.00048383,0.00001577,28,28,26,28,0.00016280,0.00015241,0.00015442,0.00014360
1111222233334444,4050,true,0.00049979,0.00122359,0.00072379,false,8,0.10733008,0.10632830,0.00100178,0.13553663,0.13285366,0.00141358,0.00125460,0.00015897,37,37,13,17,0.00025317,0.00023729,0.00016934,0.00016038
1111222233334444,4050,true,0.00049979,0.00122359,0.00072379,false,16,0.10706069,0.10574733,0.00131336,0.13477598,0.13173659,0.00079083,0.00065031,0.00014052,40,38,17,19,0.00020284,0.00018803,0.00013472,0.00011900
1111222233334444,4050,true,0.00049979,0.00122359,0.00072379,false,32,0.10872640,0.10876572,-0.00003932,0.13800131,0.13748895,0.00079322,0.00081412,-0.00002090,19,18,36,36,0.00020677,0.00019853,0.00008582,0.00008621
1111222233334444,4050,true,0.00049979,0.00122359,0.00072379,false,64,0.10188270,0.10104897,0.00083373,0.12382040,0.12126312,0.00048397,0.00047254,0.00001143,25,36,29,16,0.00011669,0.00010605,0.00007562,0.00007854
1111222233334444,4100,true,0.00174526,0.00174526,0.00000000,false,1,0.10894116,0.10894116,0.00000000,0.14065699,0.14065699,0.00141573,0.00141573,0.00000000,38,38,14,14,0.00035342,0.00035342,0.00020941,0.00020941
1111222233334444,4100,true,0.00174526,0.00174526,0.00000000,false,2,0.10752543,0.10752543,0.00000000,0.13754342,0.13754342,0.00100446,0.00100446,0.00000000,37,37,18,18,0.00027322,0.00027322,0.00014940,0.00014940
1111222233334444,4100,true,0.00174526,0.00174526,0.00000000,false,4,0.10629014,0.10629014,0.00000000,0.13543956,0.13543956,0.00088531,0.00088531,0.00000000,29,29,24,24,0.00013558,0.00013558,0.00008988,0.00008988
1111222233334444,4100,true,0.00174526,0.00174526,0.00000000,false,8,0.10395601,0.10395601,0.00000000,0.12868966,0.12868966,0.00064966,0.00064966,0.00000000,31,31,20,20,0.00021310,0.00021310,0.00013856,0.00013856
