seed,global_commit,control_slot,matched,g3_stratum,g3_utility,g3_regret,control_utility,control_regret,regret_gap,initial_control_better,first_reversal_horizon,persistent_reversal,transient_reversal,no_reversal,horizon,g3_train_loss,control_train_loss,g3_vs_control_train_delta,g3_validation_loss,control_validation_loss,g3_control_parameter_distance,g3_vs_greedy_train_delta
2b7e151628aed2a6,3550,control_b,true,2,-0.00028157,0.00193552,-0.00028057,0.00193451,0.00000101,true,2,false,true,false,1,0.07303154,0.07303054,0.00000101,0.09428211,0.09451684,0.03162277,0.00193552
2b7e151628aed2a6,3550,control_b,true,2,-0.00028157,0.00193552,-0.00028057,0.00193451,0.00000101,true,2,false,true,false,2,0.07287403,0.07303989,-0.00016586,0.09415293,0.09440746,0.05099019,0.00174616
2b7e151628aed2a6,3550,control_b,true,2,-0.00028157,0.00193552,-0.00028057,0.00193451,0.00000101,true,2,false,true,false,4,0.07184323,0.07197256,-0.00012933,0.09313663,0.09332836,0.05099019,0.00171655
2b7e151628aed2a6,3550,control_b,true,2,-0.00028157,0.00193552,-0.00028057,0.00193451,0.00000101,true,2,false,true,false,8,0.07159343,0.07141969,0.00017375,0.09588046,0.09579576,0.05196152,0.00170944
2b7e151628aed2a6,3550,control_b,true,2,-0.00028157,0.00193552,-0.00028057,0.00193451,0.00000101,true,2,false,true,false,16,0.06827263,0.06841595,-0.00014333,0.08794603,0.08782220,0.05999999,-0.00007619
2b7e151628aed2a6,3550,control_b,true,2,-0.00028157,0.00193552,-0.00028057,0.00193451,0.00000101,true,2,false,true,false,32,0.06869427,0.06910407,-0.00040980,0.08828085,0.08903462,0.08774961,0.00144115
2b7e151628aed2a6,3550,control_b,true,2,-0.00028157,0.00193552,-0.00028057,0.00193451,0.00000101,true,2,false,true,false,64,0.06596879,0.06625330,-0.00028451,0.08232472,0.08326460,0.14999995,-0.00059979
2b7e151628aed2a6,3600,control_a,true,1,0.00025925,0.00000000,0.00025520,0.00000405,0.00000405,false,0,false,false,false,1,0.06586828,0.06587233,-0.00000405,0.08324728,0.08325168,0.00999999,0.00000000
2b7e151628aed2a6,3600,control_a,true,1,0.00025925,0.00000000,0.00025520,0.00000405,0.00000405,false,0,false,false,false,2,0.06636296,0.06636694,-0.00000398,0.08504289,0.08504754,0.00999999,0.00000000
2b7e151628aed2a6,3600,control_a,true,1,0.00025925,0.00000000,0.00025520,0.00000405,0.00000405,false,0,false,false,false,4,0.06732621,0.06733021,-0.00000400,0.08785408,0.08785924,0.00999999,0.00000000
2b7e151628aed2a6,3600,control_a,true,1,0.00025925,0.00000000,0.00025520,0.00000405,0.00000405,false,0,false,false,false,8,0.06707855,0.06708292,-0.00000437,0.08767480,0.08768033,0.00999999,0.00000000
2b7e151628aed2a6,3600,control_a,true,1,0.00025925,0.00000000,0.00025520,0.00000405,0.00000405,false,0,false,false,false,16,0.06677697,0.06678043,-0.00000346,0.08295410,0.08295824,0.00999999,0.00000000
2b7e151628aed2a6,3600,control_a,true,1,0.00025925,0.00000000,0.00025520,0.00000405,0.00000405,false,0,false,false,false,32,0.07216626,0.07217115,-0.00000489,0.10065465,0.10066240,0.00999999,0.00000000
2b7e151628aed2a6,3600,control_a,true,1,0.00025925,0.00000000,0.00025520,0.00000405,0.00000405,false,0,false,false,false,64,0.06345557,0.06345940,-0.00000383,0.07883581,0.07883989,0.00999999,0.00000000
2b7e151628aed2a6,3600,control_b,true,1,0.00025925,0.00000000,0.00024869,0.00001056,0.00001056,false,0,false,false,false,1,0.06586828,0.06587885,-0.00001056,0.08324728,0.08226734,0.03464101,0.00000000
2b7e151628aed2a6,3600,control_b,true,1,0.00025925,0.00000000,0.00024869,0.00001056,0.00001056,false,0,false,false,false,2,0.06636296,0.06599363,0.00036933,0.08504289,0.08352542,0.03464101,0.00000000
2b7e151628aed2a6,3600,control_b,true,1,0.00025925,0.00000000,0.00024869,0.00001056,0.00001056,false,0,false,false,false,4,0.06732621,0.06737860,-0.00005239,0.08785408,0.08783267,0.04999997,0.00000000
2b7e151628aed2a6,3600,control_b,true,1,0.00025925,0.00000000,0.00024869,0.00001056,0.00001056,false,0,false,false,false,8,0.06707855,0.06983776,-0.00275921,0.08767480,0.09516417,0.09695353,0.00000000
2b7e151628aed2a6,3600,control_b,true,1,0.00025925,0.00000000,0.00024869,0.00001056,0.00001056,false,0,false,false,false,16,0.06677697,0.06912914,-0.00235217,0.08295410,0.08994696,0.10344073,0.00000000
2b7e151628aed2a6,3600,control_b,true,1,0.00025925,0.00000000,0.00024869,0.00001056,0.00001056,false,0,false,false,false,32,0.07216626,0.07446986,-0.00230360,0.10065465,0.10321238,0.13238196,0.00000000
2b7e151628aed2a6,3600,control_b,true,1,0.00025925,0.00000000,0.00024869,0.00001056,0.00001056,false,0,false,false,false,64,0.06345557,0.06373323,-0.00027765,0.07883581,0.07982214,0.14645809,0.00000000
2b7e151628aed2a6,3650,control_a,true,2,-0.00017194,0.00144947,-0.00016584,0.00144337,0.00000610,true,4,false,true,false,1,0.06811389,0.06810779,0.00000610,0.09177338,0.09179190,0.03605549,0.00144947
2b7e151628aed2a6,3650,control_a,true,2,-0.00017194,0.00144947,-0.00016584,0.00144337,0.00000610,true,4,false,true,false,2,0.06783397,0.06779408,0.00003989,0.09112764,0.09111337,0.03605549,0.00147252
2b7e151628aed2a6,3650,control_a,true,2,-0.00017194,0.00144947,-0.00016584,0.00144337,0.00000610,true,4,false,true,false,4,0.06605566,0.06720702,-0.00115135,0.08534249,0.08672186,0.04999997,-0.00010444
2b7e151628aed2a6,3650,control_a,true,2,-0.00017194,0.00144947,-0.00016584,0.00144337,0.00000610,true,4,false,true,false,8,0.06488920,0.06571547,-0.00082627,0.08127563,0.08300146,0.05567762,-0.00023586
2b7e151628aed2a6,3650,control_a,true,2,-0.00017194,0.00144947,-0.00016584,0.00144337,0.00000610,true,4,false,true,false,16,0.06473629,0.06460508,0.00013121,0.08311085,0.08382312,0.07499997,0.00005142
2b7e151628aed2a6,3650,control_a,true,2,-0.00017194,0.00144947,-0.00016584,0.00144337,0.00000610,true,4,false,true,false,32,0.06511305,0.06743276,-0.00231972,0.08440977,0.09184655,0.11456432,-0.00087856
2b7e151628aed2a6,3650,control_a,true,2,-0.00017194,0.00144947,-0.00016584,0.00144337,0.00000610,true,4,false,true,false,64,0.06806227,0.06872939,-0.00066712,0.09251209,0.09398258,0.13124397,-0.00306746
2b7e151628aed2a6,3650,control_b,true,2,-0.00017194,0.00144947,-0.00016510,0.00144264,0.00000683,true,4,true,false,false,1,0.06811389,0.06810706,0.00000683,0.09177338,0.09169511,0.03605549,0.00144947
2b7e151628aed2a6,3650,control_b,true,2,-0.00017194,0.00144947,-0.00016510,0.00144264,0.00000683,true,4,true,false,false,2,0.06783397,0.06781680,0.00001717,0.09112764,0.09103946,0.03605549,0.00147252
2b7e151628aed2a6,3650,control_b,true,2,-0.00017194,0.00144947,-0.00016510,0.00144264,0.00000683,true,4,true,false,false,4,0.06605566,0.06607244,-0.00001678,0.08534249,0.08532447,0.03605549,-0.00010444
2b7e151628aed2a6,3650,control_b,true,2,-0.00017194,0.00144947,-0.00016510,0.00144264,0.00000683,true,4,true,false,false,8,0.06488920,0.06537256,-0.00048336,0.08127563,0.08182903,0.06422612,-0.00023586
2b7e151628aed2a6,3650,control_b,true,2,-0.00017194,0.00144947,-0.00016510,0.00144264,0.00000683,true,4,true,false,false,16,0.06473629,0.06479459,-0.00005829,0.08311085,0.08353132,0.08789192,0.00005142
2b7e151628aed2a6,3650,control_b,true,2,-0.00017194,0.00144947,-0.00016510,0.00144264,0.00000683,true,4,true,false,false,32,0.06511305,0.06648606,-0.00137302,0.08440977,0.08938714,0.10665358,-0.00087856
2b7e151628aed2a6,3650,control_b,true,2,-0.00017194,0.00144947,-0.00016510,0.00144264,0.00000683,true,4,true,false,false,64,0.06806227,0.06920366,-0.00114139,0.09251209,0.09480626,0.14247802,-0.00306746
2b7e151628aed2a6,3700,control_a,true,1,0.00028847,0.00036043,0.00025400,0.00039490,0.00003447,false,0,false,false,false,1,0.06206703,0.06210150,-0.00003447,0.07992629,0.07922258,0.03605549,0.00036043
2b7e151628aed2a6,3700,control_a,true,1,0.00028847,0.00036043,0.00025400,0.00039490,0.00003447,false,0,false,false,false,2,0.06277069,0.06157951,0.00119118,0.07977024,0.07759697,0.03605549,0.00038042
2b7e151628aed2a6,3700,control_a,true,1,0.00028847,0.00036043,0.00025400,0.00039490,0.00003447,false,0,false,false,false,4,0.06249671,0.06175862,0.00073809,0.07915760,0.07735796,0.04358896,0.00040302
2b7e151628aed2a6,3700,control_a,true,1,0.00028847,0.00036043,0.00025400,0.00039490,0.00003447,false,0,false,false,false,8,0.06296206,0.06291231,0.00004975,0.08101675,0.08104714,0.05590167,-0.00036045
2b7e151628aed2a6,3700,control_a,true,1,0.00028847,0.00036043,0.00025400,0.00039490,0.00003447,false,0,false,false,false,16,0.07023833,0.06896343,0.00127490,0.09632325,0.09475958,0.07017831,-0.00066291
2b7e151628aed2a6,3700,control_a,true,1,0.00028847,0.00036043,0.00025400,0.00039490,0.00003447,false,0,false,false,false,32,0.06384417,0.06270652,0.00113764,0.08537495,0.08107597,0.11247219,0.00063887
2b7e151628aed2a6,3700,control_a,true,1,0.00028847,0.00036043,0.00025400,0.00039490,0.00003447,false,0,false,false,false,64,0.06094708,0.05924158,0.00170549,0.07713597,0.07363042,0.18282495,0.00006871
2b7e151628aed2a6,3700,control_b,true,1,0.00028847,0.00036043,0.00025197,0.00039693,0.00003650,false,0,false,false,false,1,0.06206703,0.06210354,-0.00003650,0.07992629,0.07934105,0.03605548,0.00036043
2b7e151628aed2a6,3700,control_b,true,1,0.00028847,0.00036043,0.00025197,0.00039693,0.00003650,false,0,false,false,false,2,0.06277069,0.06161382,0.00115687,0.07977024,0.07773844,0.03605548,0.00038042
2b7e151628aed2a6,3700,control_b,true,1,0.00028847,0.00036043,0.00025197,0.00039693,0.00003650,false,0,false,false,false,4,0.06249671,0.06154121,0.00095550,0.07915760,0.07701371,0.04358895,0.00040302
2b7e151628aed2a6,3700,control_b,true,1,0.00028847,0.00036043,0.00025197,0.00039693,0.00003650,false,0,false,false,false,8,0.06296206,0.06255771,0.00040435,0.08101675,0.07850791,0.06020794,-0.00036045
2b7e151628aed2a6,3700,control_b,true,1,0.00028847,0.00036043,0.00025197,0.00039693,0.00003650,false,0,false,false,false,16,0.07023833,0.07015610,0.00008222,0.09632325,0.09560246,0.08321655,-0.00066291
2b7e151628aed2a6,3700,control_b,true,1,0.00028847,0.00036043,0.00025197,0.00039693,0.00003650,false,0,false,false,false,32,0.06384417,0.06357209,0.00027208,0.08537495,0.08418105,0.12379415,0.00063887
2b7e151628aed2a6,3700,control_b,true,1,0.00028847,0.00036043,0.00025197,0.00039693,0.00003650,false,0,false,false,false,64,0.06094708,0.06101344,-0.00006637,0.07713597,0.07644635,0.15491928,0.00006871
2b7e151628aed2a6,3750,control_a,true,2,-0.00055864,0.00071167,-0.00055823,0.00071125,0.00000042,true,32,true,false,false,1,0.06416657,0.06416615,0.00000042,0.08548811,0.08437731,0.03464101,0.00071167
2b7e151628aed2a6,3750,control_a,true,2,-0.00055864,0.00071167,-0.00055823,0.00071125,0.00000042,true,32,true,false,false,2,0.06603833,0.06490902,0.00112931,0.08991382,0.08602634,0.03741655,0.00195678
2b7e151628aed2a6,3750,control_a,true,2,-0.00055864,0.00071167,-0.00055823,0.00071125,0.00000042,true,32,true,false,false,4,0.06510248,0.06406101,0.00104147,0.08935951,0.08508787,0.06480737,0.00176549
2b7e151628aed2a6,3750,control_a,true,2,-0.00055864,0.00071167,-0.00055823,0.00071125,0.00000042,true,32,true,false,false,8,0.06179483,0.06099438,0.00080045,0.08027309,0.07747396,0.06633246,0.00108594
2b7e151628aed2a6,3750,control_a,true,2,-0.00055864,0.00071167,-0.00055823,0.00071125,0.00000042,true,32,true,false,false,16,0.06063177,0.06021626,0.00041551,0.07580433,0.07524344,0.06480738,0.00064219
2b7e151628aed2a6,3750,control_a,true,2,-0.00055864,0.00071167,-0.00055823,0.00071125,0.00000042,true,32,true,false,false,32,0.06072880,0.06155505,-0.00082625,0.07457899,0.07705764,0.09380826,0.00068527
2b7e151628aed2a6,3750,control_a,true,2,-0.00055864,0.00071167,-0.00055823,0.00071125,0.00000042,true,32,true,false,false,64,0.05808223,0.05962028,-0.00153805,0.07245065,0.07741021,0.16568030,-0.00071868
2b7e151628aed2a6,3750,control_b,true,2,-0.00055864,0.00071167,-0.00054204,0.00069507,0.00001660,true,64,true,false,false,1,0.06416657,0.06414997,0.00001660,0.08548811,0.08488031,0.02999998,0.00071167
2b7e151628aed2a6,3750,control_b,true,2,-0.00055864,0.00071167,-0.00054204,0.00069507,0.00001660,true,64,true,false,false,2,0.06603833,0.06480592,0.00123242,0.08991382,0.08645651,0.03316621,0.00195678
2b7e151628aed2a6,3750,control_b,true,2,-0.00055864,0.00071167,-0.00054204,0.00069507,0.00001660,true,64,true,false,false,4,0.06510248,0.06384274,0.00125974,0.08935951,0.08465996,0.04795828,0.00176549
2b7e151628aed2a6,3750,control_b,true,2,-0.00055864,0.00071167,-0.00054204,0.00069507,0.00001660,true,64,true,false,false,8,0.06179483,0.06090993,0.00088490,0.08027309,0.07721449,0.04999996,0.00108594
2b7e151628aed2a6,3750,control_b,true,2,-0.00055864,0.00071167,-0.00054204,0.00069507,0.00001660,true,64,true,false,false,16,0.06063177,0.06028887,0.00034291,0.07580433,0.07516215,0.04795829,0.00064219
2b7e151628aed2a6,3750,control_b,true,2,-0.00055864,0.00071167,-0.00054204,0.00069507,0.00001660,true,64,true,false,false,32,0.06072880,0.05965205,0.00107675,0.07457899,0.07434302,0.06403121,0.00068527
2b7e151628aed2a6,3750,control_b,true,2,-0.00055864,0.00071167,-0.00054204,0.00069507,0.00001660,true,64,true,false,false,64,0.05808223,0.05890310,-0.00082087,0.07245065,0.07643232,0.12539931,-0.00071868
2b7e151628aed2a6,3800,control_a,true,1,0.00026860,0.00000000,0.00023878,0.00002982,0.00002982,false,0,false,false,false,1,0.05821922,0.05824904,-0.00002982,0.07133920,0.07109480,0.01000002,0.00000000
2b7e151628aed2a6,3800,control_a,true,1,0.00026860,0.00000000,0.00023878,0.00002982,0.00002982,false,0,false,false,false,2,0.05879389,0.05840802,0.00038587,0.07252515,0.07180924,0.01000002,0.00000000
2b7e151628aed2a6,3800,control_a,true,1,0.00026860,0.00000000,0.00023878,0.00002982,0.00002982,false,0,false,false,false,4,0.06069093,0.05989387,0.00079706,0.07686253,0.07545451,0.01000002,0.00000000
2b7e151628aed2a6,3800,control_a,true,1,0.00026860,0.00000000,0.00023878,0.00002982,0.00002982,false,0,false,false,false,8,0.05991169,0.05919613,0.00071555,0.07583902,0.07461148,0.03741656,0.00000000
2b7e151628aed2a6,3800,control_a,true,1,0.00026860,0.00000000,0.00023878,0.00002982,0.00002982,false,0,false,false,false,16,0.05765817,0.05806047,-0.00040231,0.07040028,0.07056078,0.05830948,0.00000000
2b7e151628aed2a6,3800,control_a,true,1,0.00026860,0.00000000,0.00023878,0.00002982,0.00002982,false,0,false,false,false,32,0.05673023,0.05722277,-0.00049255,0.07125453,0.07070452,0.09746791,0.00000000
2b7e151628aed2a6,3800,control_a,true,1,0.00026860,0.00000000,0.00023878,0.00002982,0.00002982,false,0,false,false,false,64,0.06210246,0.06294999,-0.00084753,0.08740661,0.08684868,0.14230241,0.00000000
2b7e151628aed2a6,3800,control_b,true,1,0.00026860,0.00000000,0.00022827,0.00004033,0.00004033,false,0,false,false,false,1,0.05821922,0.05825955,-0.00004033,0.07133920,0.07134882,0.00999999,0.00000000
2b7e151628aed2a6,3800,control_b,true,1,0.00026860,0.00000000,0.00022827,0.00004033,0.00004033,false,0,false,false,false,2,0.05879389,0.05885715,-0.00006326,0.07252515,0.07256930,0.00999999,0.00000000
2b7e151628aed2a6,3800,control_b,true,1,0.00026860,0.00000000,0.00022827,0.00004033,0.00004033,false,0,false,false,false,4,0.06069093,0.06075975,-0.00006882,0.07686253,0.07691002,0.00999999,0.00000000
2b7e151628aed2a6,3800,control_b,true,1,0.00026860,0.00000000,0.00022827,0.00004033,0.00004033,false,0,false,false,false,8,0.05991169,0.05997284,-0.00006115,0.07583902,0.07587593,0.00999999,0.00000000
2b7e151628aed2a6,3800,control_b,true,1,0.00026860,0.00000000,0.00022827,0.00004033,0.00004033,false,0,false,false,false,16,0.05765817,0.05766008,-0.00000192,0.07040028,0.07037693,0.00999999,0.00000000
2b7e151628aed2a6,3800,control_b,true,1,0.00026860,0.00000000,0.00022827,0.00004033,0.00004033,false,0,false,false,false,32,0.05673023,0.05677597,-0.00004574,0.07125453,0.07100522,0.02449488,0.00000000
2b7e151628aed2a6,3800,control_b,true,1,0.00026860,0.00000000,0.00022827,0.00004033,0.00004033,false,0,false,false,false,64,0.06210246,0.06409208,-0.00198962,0.08740661,0.09215011,0.09055381,0.00000000
2b7e151628aed2a6,3850,control_a,true,1,0.00006323,0.00087361,0.00006454,0.00087230,0.00000131,true,32,true,false,false,1,0.05832547,0.05832416,0.00000131,0.07625125,0.07625238,0.00999999,0.00087361
2b7e151628aed2a6,3850,control_a,true,1,0.00006323,0.00087361,0.00006454,0.00087230,0.00000131,true,32,true,false,false,2,0.05823622,0.05823490,0.00000131,0.07596541,0.07596655,0.00999999,0.00087215
2b7e151628aed2a6,3850,control_a,true,1,0.00006323,0.00087361,0.00006454,0.00087230,0.00000131,true,32,true,false,false,4,0.05762923,0.05762761,0.00000162,0.07537623,0.07537694,0.00999999,0.00050797
2b7e151628aed2a6,3850,control_a,true,1,0.00006323,0.00087361,0.00006454,0.00087230,0.00000131,true,32,true,false,false,8,0.06087343,0.06087014,0.00000329,0.08324023,0.08324192,0.00999999,0.00083866
2b7e151628aed2a6,3850,control_a,true,1,0.00006323,0.00087361,0.00006454,0.00087230,0.00000131,true,32,true,false,false,16,0.06201868,0.06201616,0.00000251,0.08747455,0.08747539,0.00999999,-0.00118070
2b7e151628aed2a6,3850,control_a,true,1,0.00006323,0.00087361,0.00006454,0.00087230,0.00000131,true,32,true,false,false,32,0.05549812,0.05550247,-0.00000435,0.07013355,0.07014012,0.00999999,-0.00013377
2b7e151628aed2a6,3850,control_a,true,1,0.00006323,0.00087361,0.00006454,0.00087230,0.00000131,true,32,true,false,false,64,0.05901483,0.05980630,-0.00079147,0.08066293,0.08081312,0.02449487,-0.00061771
2b7e151628aed2a6,3850,control_b,true,1,0.00006323,0.00087361,0.00006111,0.00087573,0.00000211,false,0,false,false,false,1,0.05832547,0.05832758,-0.00000211,0.07625125,0.07626812,0.03999997,0.00087361
2b7e151628aed2a6,3850,control_b,true,1,0.00006323,0.00087361,0.00006111,0.00087573,0.00000211,false,0,false,false,false,2,0.05823622,0.05822359,0.00001262,0.07596541,0.07596495,0.03999997,0.00087215
2b7e151628aed2a6,3850,control_b,true,1,0.00006323,0.00087361,0.00006111,0.00087573,0.00000211,false,0,false,false,false,4,0.05762923,0.05809611,-0.00046688,0.07537623,0.07635976,0.05315069,0.00050797
2b7e151628aed2a6,3850,control_b,true,1,0.00006323,0.00087361,0.00006111,0.00087573,0.00000211,false,0,false,false,false,8,0.06087343,0.06128613,-0.00041270,0.08324023,0.08452608,0.08306617,0.00083866
2b7e151628aed2a6,3850,control_b,true,1,0.00006323,0.00087361,0.00006111,0.00087573,0.00000211,false,0,false,false,false,16,0.06201868,0.06240791,-0.00038924,0.08747455,0.08837852,0.09380825,-0.00118070
2b7e151628aed2a6,3850,control_b,true,1,0.00006323,0.00087361,0.00006111,0.00087573,0.00000211,false,0,false,false,false,32,0.05549812,0.05570324,-0.00020511,0.07013355,0.07053109,0.12806241,-0.00013377
2b7e151628aed2a6,3850,control_b,true,1,0.00006323,0.00087361,0.00006111,0.00087573,0.00000211,false,0,false,false,false,64,0.05901483,0.05957785,-0.00056302,0.08066293,0.07857362,0.16710767,-0.00061771
2b7e151628aed2a6,3900,control_a,true,1,0.00081949,0.00022324,0.00081949,0.00022324,0.00000000,false,0,false,false,false,1,0.05480212,0.05480212,0.00000000,0.07040098,0.07040098,0.02000000,0.00022324
2b7e151628aed2a6,3900,control_a,true,1,0.00081949,0.00022324,0.00081949,0.00022324,0.00000000,false,0,false,false,false,2,0.05419895,0.05419895,0.00000000,0.06852578,0.06852578,0.02000000,0.00029917
2b7e151628aed2a6,3900,control_a,true,1,0.00081949,0.00022324,0.00081949,0.00022324,0.00000000,false,0,false,false,false,4,0.05390000,0.05390000,0.00000000,0.06646552,0.06646552,0.02000000,0.00047088
2b7e151628aed2a6,3900,control_a,true,1,0.00081949,0.00022324,0.00081949,0.00022324,0.00000000,false,0,false,false,false,8,0.05481930,0.05481930,0.00000000,0.07074925,0.07074925,0.02000000,0.00000000
2b7e151628aed2a6,3900,control_a,true,1,0.00081949,0.00022324,0.00081949,0.00022324,0.00000000,false,0,false,false,false,16,0.05857448,0.05857448,0.00000000,0.08044157,0.08044157,0.02000000,0.00000000
2b7e151628aed2a6,3900,control_a,true,1,0.00081949,0.00022324,0.00081949,0.00022324,0.00000000,false,0,false,false,false,32,0.05364348,0.05364348,0.00000000,0.06853561,0.06853561,0.02000000,0.00000000
2b7e151628aed2a6,3900,control_a,true,1,0.00081949,0.00022324,0.00081949,0.00022324,0.00000000,false,0,false,false,false,64,0.05578449,0.05578449,0.00000000,0.07267345,0.07267345,0.02000000,0.00000000
